"","Query.seq.ID","Subject.seq.ID","X.ID","Alignment.length","X..mismatches","X..gap.openings","start.in.query","end.in.query","start.in.subject","end.in.subject","evalue","bitscore","match.length.query","match.length.subject"
"75924","Nsylvestris_NODE_27354_length_658_cov_14","Ntome_NODE_2213_length_4054_cov_181",89.806,412,38,4,122,531,419,10,2.45e-148,525,409,409
"75925","Nsylvestris_NODE_27355_length_658_cov_10","Ntome_NODE_14427_length_1693_cov_35",95.413,109,5,0,362,470,478,370,1.02e-42,174,108,108
"75930","Nsylvestris_NODE_27360_length_658_cov_6","Ntome_NODE_18276_length_1335_cov_266",100,53,0,0,3,55,785,837,6.33e-20,99,52,52
"75931","Nsylvestris_NODE_27362_length_658_cov_4","Ntome_NODE_6403_length_2766_cov_187",100,35,0,0,1,35,1089,1123,6.42e-10,65.8,34,34
"75935","Nsylvestris_NODE_27364_length_657_cov_225","Ntome_NODE_9096_length_2324_cov_126",94.872,39,2,0,86,124,1951,1989,8.3e-09,62.1,38,38
"75936","Nsylvestris_NODE_27365_length_657_cov_181","Ntome_NODE_32076_length_544_cov_12",93.153,555,21,5,44,592,1,544,0,798,548,543
"75937","Nsylvestris_NODE_27366_length_657_cov_178","Ntome_NODE_20785_length_1132_cov_97",87.871,371,22,6,248,595,714,1084,5.53e-115,414,347,370
"75940","Nsylvestris_NODE_27369_length_657_cov_91","Ntome_NODE_6734_length_2706_cov_86",90.533,338,23,5,58,394,2,331,3.28e-122,438,336,329
"75941","Nsylvestris_NODE_27370_length_657_cov_65","Ntome_NODE_34092_length_415_cov_2",92.105,342,25,2,317,657,415,75,5.37e-135,481,340,340
"75945","Nsylvestris_NODE_27373_length_657_cov_23","Ntome_NODE_2126_length_4094_cov_213",80.303,198,26,8,471,657,1924,1729,1.34e-31,137,186,195
"75946","Nsylvestris_NODE_27374_length_657_cov_22","Ntome_NODE_3132_length_3646_cov_125",100,55,0,0,603,657,2497,2551,4.89e-21,102,54,54
"75951","Nsylvestris_NODE_27376_length_657_cov_17","Ntome_NODE_35858_length_343_cov_5",83.944,355,35,14,30,374,343,1,1.24e-86,320,344,342
"75958","Nsylvestris_NODE_27379_length_657_cov_10","Ntome_NODE_10147_length_2178_cov_232",89.259,661,51,6,1,657,1956,1312,0,809,656,644
"75991","Nsylvestris_NODE_27397_length_656_cov_11","Ntome_NODE_5941_length_2863_cov_100",97.453,589,14,1,51,639,2041,2628,0,1003,588,587
"75998","Nsylvestris_NODE_27403_length_656_cov_5","Ntome_NODE_3054_length_3677_cov_68",100,30,0,0,626,655,1070,1099,3.85e-07,56.5,29,29
"75999","Nsylvestris_NODE_27404_length_655_cov_216","Ntome_NODE_20861_length_1127_cov_179",93.627,659,36,3,1,655,3,659,0,979,654,656
"76006","Nsylvestris_NODE_27407_length_655_cov_102","Ntome_NODE_8053_length_2483_cov_96",93.095,391,27,0,265,655,2358,1968,8.59e-163,573,390,390
"76007","Nsylvestris_NODE_27408_length_655_cov_87","Ntome_NODE_724_length_5520_cov_200",89.189,74,3,2,253,321,3822,3749,1.36e-16,87.9,68,73
"76013","Nsylvestris_NODE_27412_length_655_cov_35","Ntome_NODE_10800_length_2095_cov_289",94.118,68,3,1,1,67,970,1037,4.87e-21,102,66,67
"76014","Nsylvestris_NODE_27414_length_655_cov_30","Ntome_NODE_12299_length_1922_cov_30",78.261,207,34,11,450,651,289,489,3.74e-27,122,201,200
"76023","Nsylvestris_NODE_27419_length_655_cov_12","Ntome_NODE_12483_length_1899_cov_184",94.038,369,12,7,82,448,1678,1318,4.03e-156,551,366,360
"76026","Nsylvestris_NODE_27421_length_655_cov_7","Ntome_NODE_4235_length_3281_cov_247",96.61,59,1,1,597,655,1520,1577,2.27e-19,97.1,58,57
"76027","Nsylvestris_NODE_27422_length_655_cov_6","Ntome_NODE_5710_length_2915_cov_112",98.182,55,1,0,1,55,1096,1042,2.27e-19,97.1,54,54
"76028","Nsylvestris_NODE_27423_length_655_cov_4","Ntome_NODE_28068_length_707_cov_11",87.915,422,26,12,242,653,524,118,8.96e-133,473,411,406
"76029","Nsylvestris_NODE_27424_length_655_cov_4","Ntome_NODE_18343_length_1330_cov_224",100,55,0,0,1,55,480,534,4.87e-21,102,54,54
"76033","Nsylvestris_NODE_27426_length_654_cov_201","Ntome_NODE_24216_length_911_cov_286",94.266,436,20,1,219,654,907,477,0,662,435,430
"76034","Nsylvestris_NODE_27427_length_654_cov_176","Ntome_NODE_28451_length_690_cov_194",89.109,505,25,16,52,547,533,50,3.93e-171,601,495,483
"76035","Nsylvestris_NODE_27428_length_654_cov_157","Ntome_NODE_23260_length_967_cov_178",93.874,555,26,4,104,654,967,417,0,830,550,550
"76040","Nsylvestris_NODE_27430_length_654_cov_98","Ntome_NODE_29701_length_640_cov_10",97.55,449,11,0,158,606,1,449,0,769,448,448
"76047","Nsylvestris_NODE_27433_length_654_cov_26","Ntome_NODE_15542_length_1580_cov_172",98.039,51,1,0,604,654,1346,1396,3.79e-17,89.8,50,50
"76048","Nsylvestris_NODE_27435_length_654_cov_18","Ntome_NODE_31713_length_563_cov_279",96.364,55,2,0,1,55,319,265,1.05e-17,91.6,54,54
"76049","Nsylvestris_NODE_27436_length_654_cov_11","Ntome_NODE_1300_length_4730_cov_140",98.182,55,1,0,600,654,332,278,2.26e-19,97.1,54,54
"76050","Nsylvestris_NODE_27440_length_654_cov_6","Ntome_NODE_23322_length_964_cov_28",94.545,55,3,0,600,654,563,509,4.9e-16,86.1,54,54
"76062","Nsylvestris_NODE_27445_length_653_cov_211","Ntome_NODE_25253_length_847_cov_235",90.206,582,25,16,51,601,216,796,0,730,550,580
"76083","Nsylvestris_NODE_27454_length_653_cov_10","Ntome_NODE_14135_length_1724_cov_8",90.841,666,48,7,1,653,669,4,0,880,652,665
"76090","Nsylvestris_NODE_27458_length_653_cov_6","Ntome_NODE_27386_length_739_cov_7",84.602,591,48,29,88,653,739,167,5.19e-155,547,565,572
"76093","Nsylvestris_NODE_27462_length_653_cov_5","Ntome_NODE_16135_length_1528_cov_30",95.645,643,12,3,11,653,193,819,0,1018,642,626
"76106","Nsylvestris_NODE_27468_length_652_cov_61","Ntome_NODE_20860_length_1127_cov_184",95.134,596,29,0,45,640,482,1077,0,941,595,595
"76110","Nsylvestris_NODE_27471_length_652_cov_42","Ntome_NODE_10229_length_2166_cov_64",98.182,55,1,0,1,55,655,709,2.26e-19,97.1,54,54
"76111","Nsylvestris_NODE_27472_length_652_cov_41","Ntome_NODE_24873_length_870_cov_269",96.364,55,2,0,598,652,128,182,1.05e-17,91.6,54,54
"76124","Nsylvestris_NODE_27477_length_652_cov_13","Ntome_NODE_1667_length_4410_cov_33",92.265,181,12,2,178,357,140,319,3.52e-67,255,179,179
"76125","Nsylvestris_NODE_27479_length_652_cov_10","Ntome_NODE_12668_length_1878_cov_265",92.537,67,5,0,3,69,1251,1185,2.26e-19,97.1,66,66
"76126","Nsylvestris_NODE_27480_length_652_cov_10","Ntome_NODE_34377_length_401_cov_7",94.4,125,7,0,515,639,398,274,2.8e-48,193,124,124
"76145","Nsylvestris_NODE_27489_length_652_cov_3","Ntome_NODE_68_length_9166_cov_102",93.506,77,4,1,71,147,6089,6164,2.24e-24,113,76,75
"76148","Nsylvestris_NODE_27491_length_651_cov_209","Ntome_NODE_20843_length_1128_cov_286",97.035,607,11,2,45,651,112,711,0,1014,606,599
"76149","Nsylvestris_NODE_27492_length_651_cov_199","Ntome_NODE_17160_length_1434_cov_137",94.937,553,25,1,50,602,602,53,0,863,552,549
"76152","Nsylvestris_NODE_27494_length_651_cov_167","Ntome_NODE_3208_length_3619_cov_251",91.653,611,37,8,50,651,3491,2886,0,833,601,605
"76155","Nsylvestris_NODE_27496_length_651_cov_47","Ntome_NODE_7539_length_2563_cov_253",80.981,673,82,26,1,646,2351,1698,2.46e-138,492,645,653
"76160","Nsylvestris_NODE_27499_length_651_cov_22","Ntome_NODE_3697_length_3452_cov_258",100,52,0,0,600,651,2617,2566,2.25e-19,97.1,51,51
"76171","Nsylvestris_NODE_27504_length_651_cov_11","Ntome_NODE_6880_length_2678_cov_216",96.364,55,2,0,597,651,629,575,1.05e-17,91.6,54,54
"76172","Nsylvestris_NODE_27505_length_651_cov_11","Ntome_NODE_6877_length_2679_cov_123",84.091,176,27,1,272,446,1494,1319,4.71e-41,169,174,175
"76179","Nsylvestris_NODE_27508_length_651_cov_9","Ntome_NODE_1341_length_4691_cov_248",98.182,55,1,0,597,651,3497,3551,2.25e-19,97.1,54,54
"76184","Nsylvestris_NODE_27510_length_651_cov_8","Ntome_NODE_12489_length_1898_cov_251",94.545,55,3,0,1,55,1172,1226,4.88e-16,86.1,54,54
"76192","Nsylvestris_NODE_27516_length_650_cov_163","Ntome_NODE_13683_length_1768_cov_139",94.198,655,18,4,1,644,657,12,0,981,643,645
"76201","Nsylvestris_NODE_27519_length_650_cov_35","Ntome_NODE_2823_length_3765_cov_67",93.519,324,17,3,328,650,1,321,1.91e-134,479,322,320
"76202","Nsylvestris_NODE_27520_length_650_cov_33","Ntome_NODE_3258_length_3603_cov_97",98.182,55,1,0,596,650,1305,1251,2.25e-19,97.1,54,54
"76203","Nsylvestris_NODE_27522_length_650_cov_22","Ntome_NODE_22850_length_993_cov_38",89.362,47,4,1,585,631,852,897,1.06e-07,58.4,46,45
"76223","Nsylvestris_NODE_27532_length_650_cov_5","Ntome_NODE_31201_length_582_cov_4",93.966,580,35,0,64,643,3,582,0,878,579,579
"76238","Nsylvestris_NODE_27540_length_649_cov_65","Ntome_NODE_2823_length_3765_cov_67",92.727,55,4,0,1,55,321,267,2.26e-14,80.5,54,54
"76241","Nsylvestris_NODE_27542_length_649_cov_32","Ntome_NODE_36329_length_329_cov_9",100,32,0,0,595,626,32,1,2.95e-08,60.2,31,31
"76242","Nsylvestris_NODE_27543_length_649_cov_23","Ntome_NODE_15952_length_1543_cov_30",77.953,127,26,2,278,403,1260,1135,8.13e-14,78.7,125,125
"76245","Nsylvestris_NODE_27545_length_649_cov_19","Ntome_NODE_28131_length_704_cov_103",92.936,637,45,0,1,637,673,37,0,928,636,636
"76246","Nsylvestris_NODE_27546_length_649_cov_19","Ntome_NODE_21063_length_1103_cov_17",85.08,563,44,11,87,649,628,106,3.1e-152,538,562,522
"76254","Nsylvestris_NODE_27550_length_649_cov_7","Ntome_NODE_8843_length_2362_cov_274",84.413,494,67,7,1,492,703,218,6.86e-134,477,491,485
"76257","Nsylvestris_NODE_27552_length_649_cov_5","Ntome_NODE_9351_length_2288_cov_263",95.556,45,2,0,605,649,951,907,3.78e-12,73.1,44,44
"76262","Nsylvestris_NODE_27556_length_648_cov_212","Ntome_NODE_24424_length_897_cov_197",86.677,623,43,19,27,647,869,285,0,654,620,584
"76267","Nsylvestris_NODE_27561_length_648_cov_80","Ntome_NODE_4669_length_3166_cov_115",95.833,72,2,1,577,648,201,131,6.19e-25,115,71,70
"76268","Nsylvestris_NODE_27562_length_648_cov_78","Ntome_NODE_23624_length_947_cov_134",92.727,55,4,0,594,648,335,281,2.26e-14,80.5,54,54
"76277","Nsylvestris_NODE_27568_length_648_cov_17","Ntome_NODE_1724_length_4360_cov_97",73.563,348,64,25,11,350,894,567,1.04e-22,108,339,327
"76286","Nsylvestris_NODE_27573_length_648_cov_7","Ntome_NODE_3385_length_3556_cov_15",90.698,645,58,2,4,648,2308,1666,0,857,644,642
"76306","Nsylvestris_NODE_27586_length_647_cov_32","Ntome_NODE_4730_length_3152_cov_249",82.803,628,54,26,33,647,2855,2269,1.88e-144,512,614,586
"76318","Nsylvestris_NODE_27592_length_647_cov_16","Ntome_NODE_14965_length_1639_cov_181",98.182,55,1,0,1,55,1381,1327,2.24e-19,97.1,54,54
"76319","Nsylvestris_NODE_27593_length_647_cov_15","Ntome_NODE_3348_length_3568_cov_295",100,55,0,0,1,55,1445,1499,4.81e-21,102,54,54
"76325","Nsylvestris_NODE_27597_length_647_cov_9","Ntome_NODE_3316_length_3579_cov_149",89.954,647,23,4,1,645,974,1580,0,797,644,606
"76326","Nsylvestris_NODE_27600_length_647_cov_8","Ntome_NODE_39_length_10305_cov_279",79.819,441,78,10,208,644,9243,9676,7.34e-84,311,436,433
"76327","Nsylvestris_NODE_27602_length_647_cov_5","Ntome_NODE_986_length_5110_cov_73",98.529,68,1,0,1,68,3553,3620,1.33e-26,121,67,67
"76328","Nsylvestris_NODE_27603_length_647_cov_5","Ntome_NODE_7531_length_2566_cov_80",93.934,544,28,5,109,647,167,710,0,817,538,543
"76339","Nsylvestris_NODE_27608_length_646_cov_180","Ntome_NODE_19239_length_1256_cov_246",94.772,593,24,2,1,592,728,142,0,917,591,586
"76350","Nsylvestris_NODE_27615_length_646_cov_22","Ntome_NODE_21294_length_1095_cov_59",94.31,580,23,3,27,596,1036,457,0,880,569,579
"76353","Nsylvestris_NODE_27617_length_646_cov_17","Ntome_NODE_26436_length_785_cov_185",96.604,589,20,0,3,591,60,648,0,977,588,588
"76356","Nsylvestris_NODE_27619_length_646_cov_13","Ntome_NODE_408_length_6289_cov_156",88.771,659,57,10,1,646,2442,1788,0,791,645,654
"76357","Nsylvestris_NODE_27620_length_646_cov_12","Ntome_NODE_15123_length_1621_cov_291",100,54,0,0,2,55,1070,1123,1.73e-20,100,53,53
"76366","Nsylvestris_NODE_27624_length_646_cov_5","Ntome_NODE_35693_length_348_cov_3",94.842,349,14,2,26,371,348,1,2.39e-153,542,345,347
"76367","Nsylvestris_NODE_27625_length_646_cov_4","Ntome_NODE_11923_length_1968_cov_39",95.969,645,26,0,2,646,261,905,0,1048,644,644
"76370","Nsylvestris_NODE_27627_length_645_cov_195","Ntome_NODE_12834_length_1858_cov_139",92.843,517,18,14,46,553,1260,1766,0,732,507,506
"76373","Nsylvestris_NODE_27631_length_645_cov_15","Ntome_NODE_25123_length_856_cov_75",98.182,55,1,0,591,645,484,430,2.23e-19,97.1,54,54
"76374","Nsylvestris_NODE_27632_length_645_cov_13","Ntome_NODE_22475_length_1018_cov_103",88.571,280,23,3,369,645,558,831,5.62e-90,331,276,273
"76378","Nsylvestris_NODE_27634_length_645_cov_10","Ntome_NODE_14426_length_1693_cov_49",94.098,610,19,9,3,597,969,362,0,911,594,607
"76379","Nsylvestris_NODE_27635_length_645_cov_10","Ntome_NODE_12418_length_1906_cov_246",98.182,55,1,0,1,55,1507,1453,2.23e-19,97.1,54,54
"76380","Nsylvestris_NODE_27636_length_645_cov_7","Ntome_NODE_2691_length_3818_cov_231",87.085,271,23,6,377,644,1505,1244,2.05e-79,296,267,261
"76381","Nsylvestris_NODE_27637_length_645_cov_5","Ntome_NODE_38011_length_288_cov_4",96.596,235,8,0,1,235,7,241,9.14e-108,390,234,234
"76387","Nsylvestris_NODE_27642_length_644_cov_73","Ntome_NODE_31428_length_572_cov_62",86.957,161,17,4,211,369,211,53,7.73e-44,178,158,158
"76394","Nsylvestris_NODE_27647_length_644_cov_14","Ntome_NODE_293_length_6755_cov_121",91.615,644,54,0,1,644,5429,6072,0,891,643,643
"76400","Nsylvestris_NODE_27649_length_644_cov_12","Ntome_NODE_436_length_6212_cov_90",90.752,638,28,11,3,610,2966,2330,0,822,607,636
"76401","Nsylvestris_NODE_27653_length_644_cov_7","Ntome_NODE_1469_length_4560_cov_253",98.182,55,1,0,1,55,2940,2886,2.23e-19,97.1,54,54
"76402","Nsylvestris_NODE_27654_length_644_cov_7","Ntome_NODE_11722_length_1989_cov_101",92.747,648,38,8,1,644,108,750,0,928,643,642
"76403","Nsylvestris_NODE_27655_length_644_cov_7","Ntome_NODE_39779_length_253_cov_2",100,55,0,0,1,55,156,102,4.79e-21,102,54,54
"76404","Nsylvestris_NODE_27657_length_644_cov_5","Ntome_NODE_8721_length_2382_cov_64",100,53,0,0,592,644,1425,1477,6.19e-20,99,52,52
"76413","Nsylvestris_NODE_27664_length_643_cov_81","Ntome_NODE_13681_length_1769_cov_169",88.408,647,70,5,1,643,746,101,0,774,642,645
"76423","Nsylvestris_NODE_27668_length_643_cov_38","Ntome_NODE_8534_length_2408_cov_47",96.429,56,0,2,1,55,276,222,1.03e-17,91.6,54,54
"76443","Nsylvestris_NODE_27675_length_643_cov_11","Ntome_NODE_30021_length_627_cov_8",91.978,536,42,1,2,536,42,577,0,750,534,535
"76447","Nsylvestris_NODE_27678_length_643_cov_8","Ntome_NODE_5641_length_2930_cov_18",97.969,640,11,2,1,638,2194,1555,0,1109,637,639
"76450","Nsylvestris_NODE_27684_length_643_cov_5","Ntome_NODE_433_length_6221_cov_85",88.75,640,41,15,6,641,3108,3720,0,754,635,612
"76451","Nsylvestris_NODE_27685_length_642_cov_244","Ntome_NODE_20678_length_1139_cov_346",99.533,642,3,0,1,642,230,871,0,1170,641,641
"76452","Nsylvestris_NODE_27686_length_642_cov_130","Ntome_NODE_5794_length_2896_cov_261",90.796,641,37,7,1,622,2178,2815,0,837,621,637
"76453","Nsylvestris_NODE_27687_length_642_cov_77","Ntome_NODE_27252_length_746_cov_9",98.182,55,1,0,1,55,487,541,2.22e-19,97.1,54,54
"76463","Nsylvestris_NODE_27690_length_642_cov_45","Ntome_NODE_37405_length_301_cov_11",81.707,82,11,3,470,550,295,217,6.26e-10,65.8,80,78
"76468","Nsylvestris_NODE_27693_length_642_cov_20","Ntome_NODE_17543_length_1398_cov_281",94.545,55,3,0,1,55,933,879,4.81e-16,86.1,54,54
"76469","Nsylvestris_NODE_27694_length_642_cov_14","Ntome_NODE_277_length_6918_cov_98",89.879,247,23,1,398,642,5303,5057,1.57e-85,316,244,246
"76477","Nsylvestris_NODE_27699_length_642_cov_5","Ntome_NODE_16097_length_1531_cov_265",92.835,656,29,6,1,642,765,114,0,935,641,651
"76490","Nsylvestris_NODE_27705_length_641_cov_131","Ntome_NODE_18649_length_1304_cov_241",97.674,43,1,0,1,43,1077,1035,1.04e-12,75,42,42
"76491","Nsylvestris_NODE_27706_length_641_cov_121","Ntome_NODE_18947_length_1281_cov_57",97.816,641,14,0,1,641,1205,565,0,1107,640,640
"76495","Nsylvestris_NODE_27708_length_641_cov_47","Ntome_NODE_1721_length_4366_cov_178",92.727,55,4,0,1,55,1722,1668,2.23e-14,80.5,54,54
"76496","Nsylvestris_NODE_27709_length_641_cov_33","Ntome_NODE_6625_length_2725_cov_56",87.037,54,7,0,106,159,2661,2714,8.09e-09,62.1,53,53
"76508","Nsylvestris_NODE_27718_length_641_cov_16","Ntome_NODE_28303_length_697_cov_264",96.875,64,1,1,579,641,161,224,3.68e-22,106,62,63
"76517","Nsylvestris_NODE_27722_length_641_cov_10","Ntome_NODE_25762_length_818_cov_10",90.465,430,35,5,6,431,30,457,1.82e-159,562,425,427
"76523","Nsylvestris_NODE_27725_length_641_cov_8","Ntome_NODE_1958_length_4205_cov_259",98.182,55,1,0,1,55,3130,3184,2.22e-19,97.1,54,54
"76526","Nsylvestris_NODE_27728_length_641_cov_6","Ntome_NODE_28034_length_709_cov_4",85.645,411,41,8,243,641,104,508,1.5e-115,416,398,404
"76538","Nsylvestris_NODE_27736_length_640_cov_198","Ntome_NODE_26212_length_796_cov_264",86.01,579,40,17,54,594,220,795,1.39e-165,582,540,575
"76542","Nsylvestris_NODE_27738_length_640_cov_154","Ntome_NODE_11712_length_1988_cov_83",97.318,261,7,0,1,261,1304,1564,6.86e-124,444,260,260
"76553","Nsylvestris_NODE_27743_length_640_cov_17","Ntome_NODE_24970_length_864_cov_40",82.212,208,35,2,301,507,512,306,7.68e-44,178,206,206
"76563","Nsylvestris_NODE_27750_length_640_cov_9","Ntome_NODE_3837_length_3408_cov_172",86.91,657,43,15,5,637,6,643,0,697,632,637
"76579","Nsylvestris_NODE_27759_length_639_cov_165","Ntome_NODE_17554_length_1397_cov_240",100,55,0,0,585,639,536,590,4.75e-21,102,54,54
"76583","Nsylvestris_NODE_27762_length_639_cov_52","Ntome_NODE_4756_length_3144_cov_294",96.875,32,1,0,1,32,1837,1806,1.35e-06,54.7,31,31
"76584","Nsylvestris_NODE_27764_length_639_cov_27","Ntome_NODE_1898_length_4236_cov_268",100,46,0,0,594,639,4236,4191,4.78e-16,86.1,45,45
"76589","Nsylvestris_NODE_27768_length_639_cov_15","Ntome_NODE_22850_length_993_cov_38",100,28,0,0,22,49,512,539,4.85e-06,52.8,27,27
"76590","Nsylvestris_NODE_27769_length_639_cov_15","Ntome_NODE_22085_length_1042_cov_176",84.127,252,37,2,263,514,452,204,9.65e-63,241,251,248
"76595","Nsylvestris_NODE_27773_length_639_cov_8","Ntome_NODE_5278_length_3012_cov_141",93.103,58,1,2,585,639,643,586,6.19e-15,82.4,54,57
"76596","Nsylvestris_NODE_27775_length_639_cov_6","Ntome_NODE_17795_length_1375_cov_99",100,55,0,0,585,639,513,567,4.75e-21,102,54,54
"76597","Nsylvestris_NODE_27777_length_639_cov_6","Ntome_NODE_4417_length_3234_cov_49",94.539,586,28,2,1,584,35,618,0,902,583,583
"76598","Nsylvestris_NODE_27778_length_639_cov_6","Ntome_NODE_5089_length_3056_cov_162",94.844,640,30,3,1,639,1099,1736,0,996,638,637
"76612","Nsylvestris_NODE_27786_length_638_cov_63","Ntome_NODE_12453_length_1903_cov_46",95.149,639,27,4,1,638,842,1477,0,1005,637,635
"76620","Nsylvestris_NODE_27793_length_638_cov_24","Ntome_NODE_1396_length_4636_cov_255",92.427,647,35,8,1,638,1418,2059,0,911,637,641
"76624","Nsylvestris_NODE_27796_length_638_cov_12","Ntome_NODE_34251_length_407_cov_15",95.652,46,2,0,10,55,336,291,1.03e-12,75,45,45
"76627","Nsylvestris_NODE_27798_length_638_cov_10","Ntome_NODE_18026_length_1355_cov_321",98.182,55,1,0,1,55,422,368,2.21e-19,97.1,54,54
"76628","Nsylvestris_NODE_27799_length_638_cov_9","Ntome_NODE_10709_length_2106_cov_42",95.768,638,26,1,2,638,1125,488,0,1027,636,637
"76629","Nsylvestris_NODE_27800_length_638_cov_8","Ntome_NODE_17364_length_1415_cov_221",87.956,274,31,2,298,570,1021,749,3.34e-87,322,272,272
"76635","Nsylvestris_NODE_27803_length_638_cov_5","Ntome_NODE_19395_length_1243_cov_12",94.83,619,29,2,1,616,541,1159,0,963,615,618
"76636","Nsylvestris_NODE_27804_length_638_cov_4","Ntome_NODE_5991_length_2849_cov_93",93.782,193,12,0,16,208,1362,1554,9.43e-78,291,192,192
"76643","Nsylvestris_NODE_27809_length_637_cov_203","Ntome_NODE_19445_length_1238_cov_270",91.446,643,41,10,1,637,597,1231,0,870,636,634
"76644","Nsylvestris_NODE_27810_length_637_cov_183","Ntome_NODE_30646_length_602_cov_33",81.557,244,40,4,54,293,533,291,2.11e-49,196,239,242
"76645","Nsylvestris_NODE_27811_length_637_cov_138","Ntome_NODE_34781_length_383_cov_8",93.6,375,23,1,249,623,374,1,2.34e-158,558,374,373
"76646","Nsylvestris_NODE_27814_length_637_cov_53","Ntome_NODE_36337_length_329_cov_3",96.241,133,5,0,55,187,197,329,4.5e-56,219,132,132
"76649","Nsylvestris_NODE_27817_length_637_cov_16","Ntome_NODE_1996_length_4175_cov_286",92.593,54,4,0,584,637,723,776,2.22e-14,80.5,53,53
"76660","Nsylvestris_NODE_27823_length_637_cov_8","Ntome_NODE_6740_length_2705_cov_155",98.182,55,1,0,583,637,515,569,2.2e-19,97.1,54,54
"76663","Nsylvestris_NODE_27825_length_637_cov_6","Ntome_NODE_18528_length_1314_cov_42",85.779,661,44,23,1,627,64,708,0,654,626,644
"76664","Nsylvestris_NODE_27828_length_637_cov_5","Ntome_NODE_22628_length_1008_cov_177",86.179,123,17,0,287,409,324,446,1.68e-30,134,122,122
"76680","Nsylvestris_NODE_27837_length_636_cov_16","Ntome_NODE_6038_length_2841_cov_95",100,55,0,0,582,636,604,658,4.73e-21,102,54,54
"76681","Nsylvestris_NODE_27838_length_636_cov_16","Ntome_NODE_20091_length_1185_cov_42",86.074,596,50,6,54,627,772,188,6.35e-174,610,573,584
"76693","Nsylvestris_NODE_27843_length_636_cov_12","Ntome_NODE_17398_length_1412_cov_63",86.19,420,45,8,24,437,68,480,2.45e-123,442,413,412
"76694","Nsylvestris_NODE_27844_length_636_cov_10","Ntome_NODE_2212_length_4053_cov_253",90.455,660,33,10,1,636,2401,1748,0,843,635,653
"76719","Nsylvestris_NODE_27856_length_635_cov_36","Ntome_NODE_3881_length_3396_cov_247",100,55,0,0,581,635,2614,2560,4.72e-21,102,54,54
"76722","Nsylvestris_NODE_27858_length_635_cov_19","Ntome_NODE_9095_length_2324_cov_188",98.182,55,1,0,581,635,967,913,2.2e-19,97.1,54,54
