,A,B,overlap
2898,Ntome_NODE_25581_length_829_cov_24,Ntome_NODE_1885_length_4247_cov_241,NA
2899,Ntome_NODE_25589_length_828_cov_40,Ntome_NODE_8978_length_2342_cov_84,NA
2900,Ntome_NODE_25597_length_828_cov_8,Ntome_NODE_114_length_8248_cov_183,NA
2901,Ntome_NODE_25603_length_827_cov_86,Ntome_NODE_6816_length_2690_cov_171,NA
2902,Ntome_NODE_25606_length_827_cov_46,Ntome_NODE_1588_length_4464_cov_133,NA
2903,Ntome_NODE_25610_length_827_cov_12,Ntome_NODE_4685_length_3162_cov_137,NA
2904,Ntome_NODE_25611_length_827_cov_8,Ntome_NODE_170_length_7622_cov_303,NA
2905,Ntome_NODE_25617_length_826_cov_79,Ntome_NODE_34476_length_396_cov_10,NA
2906,Ntome_NODE_25621_length_826_cov_26,Ntome_NODE_16763_length_1469_cov_216,NA
2907,Ntome_NODE_25628_length_826_cov_9,Ntome_NODE_1397_length_4635_cov_201,NA
2908,Ntome_NODE_25631_length_826_cov_7,Ntome_NODE_26497_length_782_cov_131,NA
2909,Ntome_NODE_25632_length_825_cov_260,Ntome_NODE_30821_length_595_cov_47,NA
2910,Ntome_NODE_25638_length_825_cov_39,Ntome_NODE_2691_length_3818_cov_231,NA
2911,Ntome_NODE_25653_length_824_cov_226,Ntome_NODE_18127_length_1348_cov_226,NA
2912,Ntome_NODE_25661_length_824_cov_13,Ntome_NODE_21387_length_1089_cov_269,NA
2913,Ntome_NODE_25662_length_824_cov_7,Ntome_NODE_20108_length_1184_cov_25,NA
2914,Ntome_NODE_25665_length_823_cov_147,Ntome_NODE_28565_length_686_cov_5,NA
2915,Ntome_NODE_25667_length_823_cov_64,Ntome_NODE_14050_length_1732_cov_285,NA
2916,Ntome_NODE_25668_length_823_cov_62,Ntome_NODE_14087_length_1729_cov_7,NA
2917,Ntome_NODE_25677_length_823_cov_3,Ntome_NODE_15474_length_1586_cov_55,NA
2918,Ntome_NODE_25678_length_822_cov_283,Ntome_NODE_2008_length_4169_cov_231,NA
2919,Ntome_NODE_25682_length_822_cov_224,Ntome_NODE_17000_length_1448_cov_275,NA
2920,Ntome_NODE_25684_length_822_cov_182,Ntome_NODE_21542_length_1078_cov_238,NA
2921,Ntome_NODE_25691_length_822_cov_9,Ntome_NODE_207_length_7386_cov_127,NA
2922,Ntome_NODE_25692_length_822_cov_5,Ntome_NODE_15316_length_1603_cov_140,NA
2923,Ntome_NODE_25697_length_821_cov_68,Ntome_NODE_8319_length_2439_cov_173,NA
2924,Ntome_NODE_25708_length_820_cov_244,Ntome_NODE_35385_length_358_cov_317,NA
2925,Ntome_NODE_25709_length_820_cov_226,Ntome_NODE_3974_length_3363_cov_83,NA
2926,Ntome_NODE_25715_length_820_cov_79,Ntome_NODE_2646_length_3840_cov_116,NA
2927,Ntome_NODE_25717_length_820_cov_43,Ntome_NODE_10147_length_2178_cov_232,NA
2928,Ntome_NODE_25718_length_820_cov_28,Ntome_NODE_14711_length_1665_cov_9,NA
2929,Ntome_NODE_25724_length_820_cov_8,Ntome_NODE_27737_length_723_cov_6,NA
2930,Ntome_NODE_25725_length_820_cov_8,Ntome_NODE_22850_length_993_cov_38,NA
2931,Ntome_NODE_25727_length_819_cov_6,Ntome_NODE_395_length_6322_cov_124,NA
2932,Ntome_NODE_25736_length_819_cov_31,Ntome_NODE_2536_length_3891_cov_197,NA
2933,Ntome_NODE_25739_length_819_cov_15,Ntome_NODE_8908_length_2352_cov_134,NA
2934,Ntome_NODE_25741_length_819_cov_10,Ntome_NODE_18667_length_1303_cov_132,NA
2935,Ntome_NODE_25742_length_819_cov_9,Ntome_NODE_10722_length_2105_cov_75,NA
2936,Ntome_NODE_25743_length_819_cov_8,Ntome_NODE_4942_length_3099_cov_246,NA
2937,Ntome_NODE_25747_length_819_cov_3,Ntome_NODE_456_length_6137_cov_19,NA
2938,Ntome_NODE_25749_length_818_cov_258,Ntome_NODE_16297_length_1512_cov_142,NA
2939,Ntome_NODE_25753_length_818_cov_86,Ntome_NODE_1680_length_4402_cov_293,NA
2940,Ntome_NODE_25760_length_818_cov_15,Ntome_NODE_21856_length_1057_cov_35,NA
2941,Ntome_NODE_25763_length_818_cov_10,Ntome_NODE_5393_length_2987_cov_248,NA
2942,Ntome_NODE_25766_length_818_cov_7,Ntome_NODE_7908_length_2505_cov_33,NA
2943,Ntome_NODE_25772_length_817_cov_240,Ntome_NODE_21425_length_1087_cov_10,NA
2944,Ntome_NODE_25780_length_817_cov_21,Ntome_NODE_2897_length_3737_cov_145,NA
2945,Ntome_NODE_25785_length_816_cov_272,Ntome_NODE_7725_length_2537_cov_115,NA
2946,Ntome_NODE_25790_length_816_cov_137,Ntome_NODE_865_length_5279_cov_273,NA
2947,Ntome_NODE_25803_length_816_cov_7,Ntome_NODE_25213_length_850_cov_237,NA
2948,Ntome_NODE_25807_length_815_cov_358,Ntome_NODE_36425_length_326_cov_167,NA
2949,Ntome_NODE_25808_length_815_cov_314,Ntome_NODE_4436_length_3225_cov_209,NA
2950,Ntome_NODE_25815_length_815_cov_24,Ntome_NODE_2925_length_3726_cov_166,NA
2951,Ntome_NODE_25818_length_815_cov_11,Ntome_NODE_3235_length_3608_cov_280,NA
2952,Ntome_NODE_25825_length_814_cov_87,Ntome_NODE_557_length_5878_cov_117,NA
2953,Ntome_NODE_25847_length_813_cov_31,Ntome_NODE_18178_length_1344_cov_130,NA
2954,Ntome_NODE_25848_length_813_cov_24,Ntome_NODE_23182_length_973_cov_6,NA
2955,Ntome_NODE_25850_length_813_cov_20,Ntome_NODE_8090_length_2476_cov_128,NA
2956,Ntome_NODE_25851_length_813_cov_19,Ntome_NODE_1149_length_4899_cov_130,NA
2957,Ntome_NODE_25855_length_813_cov_6,Ntome_NODE_2479_length_3916_cov_171,NA
2958,Ntome_NODE_25856_length_812_cov_299,Ntome_NODE_5047_length_3066_cov_236,NA
2959,Ntome_NODE_25860_length_812_cov_129,Ntome_NODE_26095_length_802_cov_123,NA
2960,Ntome_NODE_25864_length_812_cov_22,Ntome_NODE_24862_length_871_cov_20,NA
2961,Ntome_NODE_25873_length_811_cov_139,Ntome_NODE_21782_length_1063_cov_8,NA
2962,Ntome_NODE_25889_length_811_cov_9,Ntome_NODE_2118_length_4100_cov_113,NA
2963,Ntome_NODE_25890_length_811_cov_7,Ntome_NODE_20413_length_1160_cov_217,NA
2964,Ntome_NODE_25898_length_810_cov_134,Ntome_NODE_168_length_7639_cov_65,NA
2965,Ntome_NODE_25910_length_810_cov_18,Ntome_NODE_5637_length_2931_cov_188,NA
2966,Ntome_NODE_25913_length_810_cov_11,Ntome_NODE_5063_length_3061_cov_24,NA
2967,Ntome_NODE_25915_length_810_cov_9,Ntome_NODE_30821_length_595_cov_47,NA
2968,Ntome_NODE_25918_length_810_cov_4,Ntome_NODE_23274_length_966_cov_259,NA
2969,Ntome_NODE_25919_length_809_cov_319,Ntome_NODE_5363_length_2995_cov_285,NA
2970,Ntome_NODE_25921_length_809_cov_269,Ntome_NODE_24900_length_869_cov_216,NA
2971,Ntome_NODE_25927_length_809_cov_31,Ntome_NODE_18731_length_1298_cov_8,NA
2972,Ntome_NODE_25931_length_809_cov_16,Ntome_NODE_12823_length_1859_cov_180,NA
2973,Ntome_NODE_25932_length_809_cov_13,Ntome_NODE_9444_length_2276_cov_106,NA
2974,Ntome_NODE_25933_length_809_cov_10,Ntome_NODE_31309_length_577_cov_262,NA
2975,Ntome_NODE_25937_length_808_cov_268,Ntome_NODE_6638_length_2723_cov_82,NA
2976,Ntome_NODE_25942_length_808_cov_63,Ntome_NODE_542_length_5906_cov_220,NA
2977,Ntome_NODE_25948_length_808_cov_18,Ntome_NODE_13944_length_1743_cov_19,NA
2978,Ntome_NODE_25952_length_808_cov_16,Ntome_NODE_1532_length_4512_cov_85,NA
2979,Ntome_NODE_25958_length_808_cov_8,Ntome_NODE_1358_length_4670_cov_231,NA
2980,Ntome_NODE_25961_length_807_cov_260,Ntome_NODE_20815_length_1131_cov_24,NA
2981,Ntome_NODE_25976_length_807_cov_21,Ntome_NODE_27258_length_745_cov_231,NA
2982,Ntome_NODE_25981_length_807_cov_13,Ntome_NODE_27867_length_716_cov_68,NA
2983,Ntome_NODE_25990_length_807_cov_6,Ntome_NODE_8840_length_2363_cov_38,NA
2984,Ntome_NODE_25992_length_806_cov_177,Ntome_NODE_8872_length_2359_cov_25,NA
2985,Ntome_NODE_25995_length_806_cov_59,Ntome_NODE_14073_length_1728_cov_154,NA
2986,Ntome_NODE_25998_length_806_cov_40,Ntome_NODE_24264_length_908_cov_301,NA
2987,Ntome_NODE_26001_length_806_cov_25,Ntome_NODE_7223_length_2618_cov_210,NA
2988,Ntome_NODE_26003_length_806_cov_13,Ntome_NODE_13665_length_1771_cov_117,NA
2989,Ntome_NODE_26006_length_806_cov_8,Ntome_NODE_732_length_5498_cov_277,NA
2990,Ntome_NODE_26011_length_805_cov_278,Ntome_NODE_2125_length_4095_cov_252,NA
2991,Ntome_NODE_26014_length_805_cov_255,Ntome_NODE_8298_length_2441_cov_297,NA
2992,Ntome_NODE_26015_length_805_cov_247,Ntome_NODE_17307_length_1419_cov_304,NA
2993,Ntome_NODE_26016_length_805_cov_240,Ntome_NODE_8029_length_2486_cov_207,NA
2994,Ntome_NODE_26025_length_805_cov_27,Ntome_NODE_14639_length_1673_cov_196,NA
2995,Ntome_NODE_26029_length_805_cov_17,Ntome_NODE_16001_length_1539_cov_23,NA
2996,Ntome_NODE_26030_length_805_cov_8,Ntome_NODE_16591_length_1487_cov_245,NA
2997,Ntome_NODE_26031_length_805_cov_8,Ntome_NODE_35017_length_374_cov_3,NA
2998,Ntome_NODE_26034_length_805_cov_6,Ntome_NODE_14246_length_1710_cov_267,NA
2999,Ntome_NODE_26035_length_805_cov_5,Ntome_NODE_11427_length_2022_cov_247,NA
3000,Ntome_NODE_26036_length_804_cov_321,Ntome_NODE_11058_length_2066_cov_95,NA
3001,Ntome_NODE_26038_length_804_cov_249,Ntome_NODE_24897_length_869_cov_303,NA
3002,Ntome_NODE_26048_length_804_cov_47,Ntome_NODE_779_length_5422_cov_68,NA
3003,Ntome_NODE_26050_length_804_cov_39,Ntome_NODE_32777_length_493_cov_19,NA
3004,Ntome_NODE_26054_length_804_cov_20,Ntome_NODE_18094_length_1350_cov_161,NA
3005,Ntome_NODE_26059_length_804_cov_13,Ntome_NODE_284_length_6829_cov_194,NA
3006,Ntome_NODE_26062_length_804_cov_7,Ntome_NODE_25104_length_857_cov_87,NA
3007,Ntome_NODE_26067_length_804_cov_4,Ntome_NODE_30143_length_622_cov_72,NA
3008,Ntome_NODE_26068_length_803_cov_291,Ntome_NODE_9178_length_2312_cov_173,NA
3009,Ntome_NODE_26069_length_803_cov_281,Ntome_NODE_5138_length_3047_cov_21,NA
3010,Ntome_NODE_26074_length_803_cov_115,Ntome_NODE_3528_length_3506_cov_255,NA
3011,Ntome_NODE_26083_length_803_cov_10,Ntome_NODE_5223_length_3023_cov_273,NA
3012,Ntome_NODE_26084_length_803_cov_7,Ntome_NODE_3193_length_3620_cov_296,NA
3013,Ntome_NODE_26086_length_803_cov_7,Ntome_NODE_6099_length_2830_cov_239,NA
3014,Ntome_NODE_26092_length_802_cov_205,Ntome_NODE_12553_length_1893_cov_195,NA
3015,Ntome_NODE_26096_length_802_cov_86,Ntome_NODE_6839_length_2687_cov_191,NA
3016,Ntome_NODE_26097_length_802_cov_71,Ntome_NODE_10590_length_2121_cov_248,NA
3017,Ntome_NODE_26101_length_802_cov_12,Ntome_NODE_10671_length_2110_cov_195,NA
3018,Ntome_NODE_26103_length_802_cov_8,Ntome_NODE_9302_length_2294_cov_249,NA
3019,Ntome_NODE_26105_length_802_cov_6,Ntome_NODE_5286_length_3011_cov_58,NA
3020,Ntome_NODE_26111_length_801_cov_254,Ntome_NODE_18852_length_1287_cov_127,NA
3021,Ntome_NODE_26114_length_801_cov_82,Ntome_NODE_23248_length_968_cov_118,NA
3022,Ntome_NODE_26117_length_801_cov_35,Ntome_NODE_20952_length_1119_cov_188,NA
3023,Ntome_NODE_26123_length_801_cov_12,Ntome_NODE_633_length_5687_cov_135,NA
3024,Ntome_NODE_26125_length_801_cov_3,Ntome_NODE_4203_length_3293_cov_232,NA
3025,Ntome_NODE_26131_length_800_cov_196,Ntome_NODE_17042_length_1444_cov_135,NA
3026,Ntome_NODE_26137_length_800_cov_59,Ntome_NODE_17743_length_1380_cov_169,NA
3027,Ntome_NODE_26139_length_800_cov_30,Ntome_NODE_5221_length_3024_cov_45,NA
3028,Ntome_NODE_26148_length_800_cov_9,Ntome_NODE_3857_length_3402_cov_252,NA
3029,Ntome_NODE_26151_length_799_cov_254,Ntome_NODE_11180_length_2051_cov_237,NA
3030,Ntome_NODE_26152_length_799_cov_206,Ntome_NODE_18459_length_1320_cov_232,NA
3031,Ntome_NODE_26153_length_799_cov_189,Ntome_NODE_15684_length_1570_cov_10,NA
3032,Ntome_NODE_26162_length_799_cov_18,Ntome_NODE_3354_length_3567_cov_136,NA
3033,Ntome_NODE_26164_length_799_cov_16,Ntome_NODE_30859_length_594_cov_6,NA
3034,Ntome_NODE_26188_length_798_cov_14,Ntome_NODE_456_length_6137_cov_19,NA
3035,Ntome_NODE_26191_length_798_cov_9,Ntome_NODE_13155_length_1824_cov_212,NA
3036,Ntome_NODE_26194_length_797_cov_299,Ntome_NODE_13289_length_1809_cov_256,NA
3037,Ntome_NODE_26198_length_797_cov_116,Ntome_NODE_1721_length_4366_cov_178,NA
3038,Ntome_NODE_26205_length_797_cov_9,Ntome_NODE_364_length_6448_cov_107,NA
3039,Ntome_NODE_26206_length_797_cov_9,Ntome_NODE_4086_length_3324_cov_132,NA
3040,Ntome_NODE_26213_length_796_cov_211,Ntome_NODE_10941_length_2080_cov_281,NA
3041,Ntome_NODE_26217_length_796_cov_97,Ntome_NODE_9384_length_2284_cov_165,NA
3042,Ntome_NODE_26223_length_796_cov_13,Ntome_NODE_22917_length_988_cov_211,NA
3043,Ntome_NODE_26230_length_796_cov_4,Ntome_NODE_11167_length_2053_cov_64,NA
3044,Ntome_NODE_26232_length_796_cov_3,Ntome_NODE_13843_length_1752_cov_230,NA
3045,Ntome_NODE_26235_length_795_cov_164,Ntome_NODE_8013_length_2489_cov_196,NA
3046,Ntome_NODE_26237_length_795_cov_89,Ntome_NODE_22969_length_985_cov_127,NA
3047,Ntome_NODE_26238_length_795_cov_50,Ntome_NODE_22862_length_991_cov_125,NA
3048,Ntome_NODE_26241_length_795_cov_9,Ntome_NODE_19956_length_1195_cov_261,NA
3049,Ntome_NODE_26244_length_795_cov_5,Ntome_NODE_2604_length_3858_cov_141,NA
3050,Ntome_NODE_26245_length_795_cov_5,Ntome_NODE_4215_length_3289_cov_68,NA
3051,Ntome_NODE_26246_length_795_cov_4,Ntome_NODE_3272_length_3598_cov_282,NA
3052,Ntome_NODE_26248_length_794_cov_287,Ntome_NODE_14439_length_1692_cov_101,NA
3053,Ntome_NODE_26253_length_794_cov_115,Ntome_NODE_4152_length_3306_cov_303,NA
3054,Ntome_NODE_26254_length_794_cov_107,Ntome_NODE_4286_length_3265_cov_57,NA
3055,Ntome_NODE_26255_length_794_cov_44,Ntome_NODE_21741_length_1065_cov_250,NA
3056,Ntome_NODE_26262_length_794_cov_12,Ntome_NODE_9828_length_2222_cov_31,NA
3057,Ntome_NODE_26267_length_794_cov_7,Ntome_NODE_12881_length_1853_cov_171,NA
3058,Ntome_NODE_26269_length_794_cov_6,Ntome_NODE_17775_length_1377_cov_27,NA
3059,Ntome_NODE_26271_length_794_cov_6,Ntome_NODE_141_length_7936_cov_227,NA
3060,Ntome_NODE_26276_length_793_cov_155,Ntome_NODE_1120_length_4928_cov_86,NA
3061,Ntome_NODE_26277_length_793_cov_118,Ntome_NODE_12475_length_1900_cov_190,NA
3062,Ntome_NODE_26278_length_793_cov_117,Ntome_NODE_10979_length_2076_cov_52,NA
3063,Ntome_NODE_26284_length_793_cov_14,Ntome_NODE_4728_length_3152_cov_296,NA
3064,Ntome_NODE_26288_length_793_cov_11,Ntome_NODE_9691_length_2241_cov_72,NA
3065,Ntome_NODE_26292_length_793_cov_6,Ntome_NODE_10238_length_2165_cov_118,NA
3066,Ntome_NODE_26303_length_792_cov_68,Ntome_NODE_2804_length_3770_cov_109,NA
3067,Ntome_NODE_26308_length_792_cov_39,Ntome_NODE_25704_length_821_cov_7,NA
3068,Ntome_NODE_26310_length_792_cov_34,Ntome_NODE_9704_length_2239_cov_220,NA
3069,Ntome_NODE_26312_length_792_cov_15,Ntome_NODE_13970_length_1740_cov_255,NA
3070,Ntome_NODE_26326_length_791_cov_15,Ntome_NODE_9920_length_2210_cov_227,NA
3071,Ntome_NODE_26327_length_791_cov_12,Ntome_NODE_20761_length_1134_cov_32,NA
3072,Ntome_NODE_26329_length_791_cov_8,Ntome_NODE_4466_length_3217_cov_136,NA
3073,Ntome_NODE_26336_length_790_cov_224,Ntome_NODE_28241_length_699_cov_51,NA
3074,Ntome_NODE_26339_length_790_cov_134,Ntome_NODE_19124_length_1265_cov_261,NA
3075,Ntome_NODE_26340_length_790_cov_116,Ntome_NODE_1670_length_4409_cov_147,NA
3076,Ntome_NODE_26343_length_790_cov_20,Ntome_NODE_450_length_6157_cov_220,NA
3077,Ntome_NODE_26344_length_790_cov_17,Ntome_NODE_11429_length_2022_cov_225,NA
3078,Ntome_NODE_26349_length_790_cov_6,Ntome_NODE_17508_length_1403_cov_6,NA
3079,Ntome_NODE_26351_length_789_cov_261,Ntome_NODE_20088_length_1185_cov_88,NA
3080,Ntome_NODE_26356_length_789_cov_138,Ntome_NODE_411_length_6275_cov_224,NA
3081,Ntome_NODE_26357_length_789_cov_90,Ntome_NODE_6291_length_2789_cov_185,NA
3082,Ntome_NODE_26359_length_789_cov_50,Ntome_NODE_16217_length_1519_cov_285,NA
3083,Ntome_NODE_26365_length_789_cov_11,Ntome_NODE_27139_length_751_cov_14,NA
3084,Ntome_NODE_26370_length_789_cov_6,Ntome_NODE_5053_length_3066_cov_10,NA
3085,Ntome_NODE_26371_length_789_cov_6,Ntome_NODE_18416_length_1324_cov_138,NA
3086,Ntome_NODE_26372_length_788_cov_253,Ntome_NODE_2750_length_3789_cov_242,NA
3087,Ntome_NODE_26374_length_788_cov_200,Ntome_NODE_17858_length_1370_cov_202,NA
3088,Ntome_NODE_26377_length_788_cov_96,Ntome_NODE_7398_length_2585_cov_171,NA
3089,Ntome_NODE_26382_length_788_cov_32,Ntome_NODE_6212_length_2808_cov_137,NA
3090,Ntome_NODE_26386_length_788_cov_16,Ntome_NODE_1112_length_4935_cov_285,NA
3091,Ntome_NODE_26387_length_788_cov_11,Ntome_NODE_76_length_8880_cov_70,NA
3092,Ntome_NODE_26390_length_788_cov_3,Ntome_NODE_2956_length_3716_cov_183,NA
3093,Ntome_NODE_26391_length_780_cov_292,Ntome_NODE_601_length_5770_cov_253,NA
3094,Ntome_NODE_26393_length_787_cov_231,Ntome_NODE_4809_length_3131_cov_144,NA
3095,Ntome_NODE_26401_length_787_cov_27,Ntome_NODE_11791_length_1982_cov_66,NA
3096,Ntome_NODE_26402_length_787_cov_26,Ntome_NODE_14180_length_1717_cov_193,NA
3097,Ntome_NODE_26404_length_787_cov_18,Ntome_NODE_22313_length_1027_cov_252,NA
3098,Ntome_NODE_26410_length_785_cov_3,Ntome_NODE_28201_length_701_cov_39,NA
3099,Ntome_NODE_26411_length_786_cov_267,Ntome_NODE_18022_length_1356_cov_40,NA
3100,Ntome_NODE_26421_length_786_cov_12,Ntome_NODE_3337_length_3572_cov_107,NA
3101,Ntome_NODE_26422_length_786_cov_9,Ntome_NODE_2129_length_4092_cov_208,NA
3102,Ntome_NODE_26423_length_786_cov_8,Ntome_NODE_9540_length_2264_cov_188,NA
3103,Ntome_NODE_26427_length_786_cov_7,Ntome_NODE_27030_length_757_cov_16,NA
3104,Ntome_NODE_26432_length_785_cov_229,Ntome_NODE_22418_length_1021_cov_215,NA
3105,Ntome_NODE_26433_length_785_cov_229,Ntome_NODE_6260_length_2796_cov_85,NA
3106,Ntome_NODE_26434_length_785_cov_228,Ntome_NODE_1435_length_4595_cov_225,NA
3107,Ntome_NODE_26435_length_785_cov_185,Ntome_NODE_13961_length_1741_cov_64,NA
3108,Ntome_NODE_26448_length_785_cov_6,Ntome_NODE_3017_length_3692_cov_162,NA
3109,Ntome_NODE_26453_length_784_cov_221,Ntome_NODE_2470_length_3921_cov_253,NA
3110,Ntome_NODE_26457_length_784_cov_106,Ntome_NODE_11266_length_2042_cov_188,NA
3111,Ntome_NODE_26464_length_784_cov_33,Ntome_NODE_3487_length_3522_cov_112,NA
3112,Ntome_NODE_26466_length_784_cov_20,Ntome_NODE_25530_length_831_cov_175,NA
3113,Ntome_NODE_26476_length_784_cov_7,Ntome_NODE_19187_length_1260_cov_280,NA
3114,Ntome_NODE_26480_length_784_cov_3,Ntome_NODE_12753_length_1867_cov_155,NA
3115,Ntome_NODE_26483_length_783_cov_271,Ntome_NODE_13364_length_1801_cov_20,NA
3116,Ntome_NODE_26484_length_783_cov_252,Ntome_NODE_5392_length_2987_cov_250,NA
3117,Ntome_NODE_26499_length_782_cov_89,Ntome_NODE_42_length_10190_cov_24,NA
3118,Ntome_NODE_26508_length_782_cov_20,Ntome_NODE_22405_length_1022_cov_224,NA
3119,Ntome_NODE_26510_length_782_cov_5,Ntome_NODE_7025_length_2651_cov_137,NA
3120,Ntome_NODE_26511_length_782_cov_4,Ntome_NODE_2957_length_3715_cov_296,NA
3121,Ntome_NODE_26522_length_781_cov_48,Ntome_NODE_22053_length_1045_cov_32,NA
3122,Ntome_NODE_26526_length_781_cov_18,Ntome_NODE_1340_length_4691_cov_286,NA
3123,Ntome_NODE_26527_length_781_cov_13,Ntome_NODE_27864_length_716_cov_133,NA
3124,Ntome_NODE_26531_length_781_cov_10,Ntome_NODE_28479_length_689_cov_246,NA
3125,Ntome_NODE_26536_length_780_cov_188,Ntome_NODE_1488_length_4542_cov_109,NA
3126,Ntome_NODE_26539_length_780_cov_57,Ntome_NODE_5765_length_2904_cov_277,NA
3127,Ntome_NODE_26540_length_780_cov_25,Ntome_NODE_8953_length_2345_cov_269,NA
3128,Ntome_NODE_26541_length_780_cov_20,Ntome_NODE_4484_length_3213_cov_295,NA
3129,Ntome_NODE_26543_length_780_cov_15,Ntome_NODE_951_length_5164_cov_69,NA
3130,Ntome_NODE_26544_length_780_cov_13,Ntome_NODE_9050_length_2331_cov_25,NA
3131,Ntome_NODE_26545_length_780_cov_13,Ntome_NODE_6884_length_2676_cov_277,NA
3132,Ntome_NODE_26550_length_780_cov_10,Ntome_NODE_8010_length_2489_cov_261,NA
3133,Ntome_NODE_26551_length_780_cov_10,Ntome_NODE_8076_length_2479_cov_35,NA
3134,Ntome_NODE_26554_length_779_cov_314,Ntome_NODE_21482_length_1083_cov_40,NA
3135,Ntome_NODE_26558_length_779_cov_69,Ntome_NODE_30992_length_589_cov_267,NA
3136,Ntome_NODE_26559_length_779_cov_49,Ntome_NODE_14543_length_1680_cov_272,NA
3137,Ntome_NODE_26560_length_779_cov_33,Ntome_NODE_11151_length_2055_cov_79,NA
3138,Ntome_NODE_26563_length_779_cov_13,Ntome_NODE_30412_length_612_cov_6,NA
3139,Ntome_NODE_26573_length_778_cov_236,Ntome_NODE_16173_length_1524_cov_219,NA
3140,Ntome_NODE_26585_length_778_cov_9,Ntome_NODE_5202_length_3030_cov_279,NA
3141,Ntome_NODE_26595_length_777_cov_220,Ntome_NODE_25604_length_827_cov_71,NA
3142,Ntome_NODE_26596_length_777_cov_208,Ntome_NODE_22743_length_995_cov_21,NA
3143,Ntome_NODE_26605_length_777_cov_27,Ntome_NODE_24290_length_907_cov_27,NA
3144,Ntome_NODE_26606_length_777_cov_21,Ntome_NODE_17500_length_1403_cov_229,NA
3145,Ntome_NODE_26608_length_777_cov_19,Ntome_NODE_154_length_7806_cov_166,NA
3146,Ntome_NODE_26612_length_777_cov_15,Ntome_NODE_5804_length_2893_cov_168,NA
3147,Ntome_NODE_26614_length_777_cov_13,Ntome_NODE_610_length_5748_cov_177,NA
3148,Ntome_NODE_26619_length_777_cov_7,Ntome_NODE_5052_length_3066_cov_56,NA
3149,Ntome_NODE_26623_length_776_cov_247,Ntome_NODE_20124_length_1182_cov_254,NA
3150,Ntome_NODE_26624_length_776_cov_206,Ntome_NODE_4600_length_3182_cov_199,NA
3151,Ntome_NODE_26625_length_776_cov_141,Ntome_NODE_21685_length_1068_cov_255,NA
3152,Ntome_NODE_26631_length_776_cov_32,Ntome_NODE_1006_length_5083_cov_217,NA
3153,Ntome_NODE_26633_length_776_cov_27,Ntome_NODE_8221_length_2456_cov_138,NA
3154,Ntome_NODE_26635_length_776_cov_24,Ntome_NODE_18783_length_1293_cov_281,NA
3155,Ntome_NODE_26638_length_776_cov_17,Ntome_NODE_1664_length_4413_cov_245,NA
3156,Ntome_NODE_26640_length_775_cov_9,Ntome_NODE_16836_length_1462_cov_11,NA
3157,Ntome_NODE_26642_length_776_cov_7,Ntome_NODE_11558_length_2007_cov_245,NA
3158,Ntome_NODE_26645_length_776_cov_2,Ntome_NODE_5794_length_2896_cov_261,NA
3159,Ntome_NODE_26652_length_775_cov_74,Ntome_NODE_7271_length_2610_cov_123,NA
3160,Ntome_NODE_26660_length_775_cov_12,Ntome_NODE_1372_length_4657_cov_119,NA
3161,Ntome_NODE_26661_length_775_cov_10,Ntome_NODE_23333_length_964_cov_5,NA
3162,Ntome_NODE_26662_length_775_cov_8,Ntome_NODE_2055_length_4137_cov_157,NA
3163,Ntome_NODE_26668_length_774_cov_132,Ntome_NODE_1816_length_4296_cov_143,NA
3164,Ntome_NODE_26675_length_774_cov_22,Ntome_NODE_27300_length_743_cov_215,NA
3165,Ntome_NODE_26676_length_774_cov_17,Ntome_NODE_32_length_10554_cov_279,NA
3166,Ntome_NODE_26681_length_774_cov_6,Ntome_NODE_13914_length_1745_cov_85,NA
3167,Ntome_NODE_26682_length_774_cov_5,Ntome_NODE_20624_length_1143_cov_194,NA
3168,Ntome_NODE_26683_length_774_cov_3,Ntome_NODE_4783_length_3137_cov_255,NA
3169,Ntome_NODE_26690_length_773_cov_214,Ntome_NODE_18143_length_1347_cov_91,NA
3170,Ntome_NODE_26702_length_773_cov_14,Ntome_NODE_20033_length_1189_cov_153,NA
3171,Ntome_NODE_26703_length_773_cov_13,Ntome_NODE_27595_length_728_cov_42,NA
3172,Ntome_NODE_26709_length_773_cov_6,Ntome_NODE_649_length_5651_cov_29,NA
3173,Ntome_NODE_26711_length_772_cov_292,Ntome_NODE_649_length_5651_cov_29,NA
3174,Ntome_NODE_26724_length_772_cov_9,Ntome_NODE_3130_length_3646_cov_196,NA
