"","Query.seq.ID","n"
"18469","Ntome_NODE_16361_length_1508_cov_66",2
"18470","Ntome_NODE_16363_length_1508_cov_51",2
"18471","Ntome_NODE_1637_length_4430_cov_36",2
"18472","Ntome_NODE_16370_length_1507_cov_197",2
"18473","Ntome_NODE_16371_length_1507_cov_180",2
"18474","Ntome_NODE_16374_length_1507_cov_100",2
"18475","Ntome_NODE_16375_length_1507_cov_70",2
"18476","Ntome_NODE_16383_length_1506_cov_262",2
"18477","Ntome_NODE_16388_length_1506_cov_70",2
"18478","Ntome_NODE_16394_length_1505_cov_238",2
"18479","Ntome_NODE_16410_length_1504_cov_260",2
"18480","Ntome_NODE_16411_length_1504_cov_238",2
"18481","Ntome_NODE_16413_length_1504_cov_194",2
"18482","Ntome_NODE_16415_length_1504_cov_85",2
"18483","Ntome_NODE_16419_length_1504_cov_11",2
"18484","Ntome_NODE_16420_length_1503_cov_259",2
"18485","Ntome_NODE_16421_length_1503_cov_153",2
"18486","Ntome_NODE_16423_length_1503_cov_80",2
"18487","Ntome_NODE_16426_length_1503_cov_20",2
"18488","Ntome_NODE_16429_length_1502_cov_284",2
"18489","Ntome_NODE_16431_length_1502_cov_262",2
"18490","Ntome_NODE_16432_length_1502_cov_261",2
"18491","Ntome_NODE_16440_length_1502_cov_18",2
"18492","Ntome_NODE_16442_length_1501_cov_264",2
"18493","Ntome_NODE_16449_length_1501_cov_136",2
"18494","Ntome_NODE_16450_length_1501_cov_83",2
"18495","Ntome_NODE_16458_length_1499_cov_166",2
"18496","Ntome_NODE_16459_length_1500_cov_136",2
"18497","Ntome_NODE_16463_length_1500_cov_13",2
"18498","Ntome_NODE_16465_length_1499_cov_232",2
"18499","Ntome_NODE_16466_length_1499_cov_180",2
"18500","Ntome_NODE_16470_length_1499_cov_23",2
"18501","Ntome_NODE_16479_length_1498_cov_156",2
"18502","Ntome_NODE_16491_length_1497_cov_144",2
"18503","Ntome_NODE_16492_length_1497_cov_121",2
"18504","Ntome_NODE_16494_length_1497_cov_38",2
"18505","Ntome_NODE_16495_length_1497_cov_25",2
"18506","Ntome_NODE_16500_length_1496_cov_226",2
"18507","Ntome_NODE_16502_length_1495_cov_196",2
"18508","Ntome_NODE_16504_length_1496_cov_117",2
"18509","Ntome_NODE_16505_length_1496_cov_72",2
"18510","Ntome_NODE_16511_length_1495_cov_141",2
"18511","Ntome_NODE_16513_length_1495_cov_83",2
"18512","Ntome_NODE_16516_length_1495_cov_10",2
"18513","Ntome_NODE_1652_length_4420_cov_295",2
"18514","Ntome_NODE_16520_length_1494_cov_237",2
"18515","Ntome_NODE_16522_length_1494_cov_215",2
"18516","Ntome_NODE_16526_length_1494_cov_118",2
"18517","Ntome_NODE_16527_length_1494_cov_96",2
"18518","Ntome_NODE_16529_length_1494_cov_63",2
"18519","Ntome_NODE_16539_length_1493_cov_111",2
"18520","Ntome_NODE_16546_length_1492_cov_153",2
"18521","Ntome_NODE_16552_length_1491_cov_224",2
"18522","Ntome_NODE_16553_length_1491_cov_222",2
"18523","Ntome_NODE_16554_length_1491_cov_184",2
"18524","Ntome_NODE_16559_length_1490_cov_275",2
"18525","Ntome_NODE_16560_length_1490_cov_264",2
"18526","Ntome_NODE_16568_length_1490_cov_14",2
"18527","Ntome_NODE_16572_length_1489_cov_273",2
"18528","Ntome_NODE_16575_length_1489_cov_99",2
"18529","Ntome_NODE_16576_length_1489_cov_45",2
"18530","Ntome_NODE_16579_length_1489_cov_23",2
"18531","Ntome_NODE_16582_length_1488_cov_289",2
"18532","Ntome_NODE_16583_length_1488_cov_259",2
"18533","Ntome_NODE_16586_length_1488_cov_51",2
"18534","Ntome_NODE_166_length_7652_cov_291",2
"18535","Ntome_NODE_16604_length_1486_cov_114",2
"18536","Ntome_NODE_16607_length_1486_cov_19",2
"18537","Ntome_NODE_16609_length_1486_cov_12",2
"18538","Ntome_NODE_16617_length_1485_cov_74",2
"18539","Ntome_NODE_16619_length_1484_cov_277",2
"18540","Ntome_NODE_16624_length_1484_cov_149",2
"18541","Ntome_NODE_16625_length_1484_cov_149",2
"18542","Ntome_NODE_16627_length_1484_cov_105",2
"18543","Ntome_NODE_16629_length_1484_cov_64",2
"18544","Ntome_NODE_16641_length_1483_cov_9",2
"18545","Ntome_NODE_16642_length_1482_cov_300",2
"18546","Ntome_NODE_16646_length_1482_cov_212",2
"18547","Ntome_NODE_16647_length_1482_cov_133",2
"18548","Ntome_NODE_16649_length_1482_cov_15",2
"18549","Ntome_NODE_16658_length_1481_cov_76",2
"18550","Ntome_NODE_16667_length_1479_cov_266",2
"18551","Ntome_NODE_16668_length_1479_cov_252",2
"18552","Ntome_NODE_16672_length_1479_cov_63",2
"18553","Ntome_NODE_16674_length_1478_cov_298",2
"18554","Ntome_NODE_16676_length_1478_cov_237",2
"18555","Ntome_NODE_16683_length_1478_cov_20",2
"18556","Ntome_NODE_16688_length_1477_cov_169",2
"18557","Ntome_NODE_16691_length_1477_cov_74",2
"18558","Ntome_NODE_16693_length_1477_cov_28",2
"18559","Ntome_NODE_16697_length_1477_cov_8",2
"18560","Ntome_NODE_16699_length_1476_cov_294",2
"18561","Ntome_NODE_16701_length_1476_cov_256",2
"18562","Ntome_NODE_16706_length_1476_cov_56",2
"18563","Ntome_NODE_16707_length_1476_cov_27",2
"18564","Ntome_NODE_16711_length_1475_cov_234",2
"18565","Ntome_NODE_16717_length_1475_cov_82",2
"18566","Ntome_NODE_16720_length_1474_cov_281",2
"18567","Ntome_NODE_16721_length_1474_cov_277",2
"18568","Ntome_NODE_16725_length_1474_cov_103",2
"18569","Ntome_NODE_16726_length_1474_cov_64",2
"18570","Ntome_NODE_16727_length_1474_cov_16",2
"18571","Ntome_NODE_16729_length_1473_cov_271",2
"18572","Ntome_NODE_16731_length_1473_cov_76",2
"18573","Ntome_NODE_16733_length_1473_cov_28",2
"18574","Ntome_NODE_16735_length_1472_cov_298",2
"18575","Ntome_NODE_16737_length_1472_cov_286",2
"18576","Ntome_NODE_16738_length_1472_cov_137",2
"18577","Ntome_NODE_16744_length_1472_cov_10",2
"18578","Ntome_NODE_16749_length_1471_cov_79",2
"18579","Ntome_NODE_16752_length_1470_cov_278",2
"18580","Ntome_NODE_16756_length_1470_cov_267",2
"18581","Ntome_NODE_16758_length_1470_cov_200",2
"18582","Ntome_NODE_16768_length_1469_cov_57",2
"18583","Ntome_NODE_16769_length_1469_cov_14",2
"18584","Ntome_NODE_16777_length_1468_cov_135",2
"18585","Ntome_NODE_16779_length_1468_cov_77",2
"18586","Ntome_NODE_16781_length_1468_cov_50",2
"18587","Ntome_NODE_16786_length_1467_cov_275",2
"18588","Ntome_NODE_16787_length_1467_cov_272",2
"18589","Ntome_NODE_16796_length_1466_cov_187",2
"18590","Ntome_NODE_16800_length_1466_cov_25",2
"18591","Ntome_NODE_16801_length_1466_cov_19",2
"18592","Ntome_NODE_16812_length_1465_cov_21",2
"18593","Ntome_NODE_16815_length_1464_cov_198",2
"18594","Ntome_NODE_16819_length_1464_cov_71",2
"18595","Ntome_NODE_16826_length_1463_cov_32",2
"18596","Ntome_NODE_16830_length_1462_cov_183",2
"18597","Ntome_NODE_16833_length_1462_cov_56",2
"18598","Ntome_NODE_16838_length_1461_cov_224",2
"18599","Ntome_NODE_16839_length_1461_cov_194",2
"18600","Ntome_NODE_16842_length_1461_cov_98",2
"18601","Ntome_NODE_16845_length_1461_cov_25",2
"18602","Ntome_NODE_16847_length_1461_cov_11",2
"18603","Ntome_NODE_1685_length_4397_cov_288",2
"18604","Ntome_NODE_16853_length_1460_cov_200",2
"18605","Ntome_NODE_16858_length_1460_cov_57",2
"18606","Ntome_NODE_16859_length_1460_cov_25",2
"18607","Ntome_NODE_16864_length_1459_cov_269",2
"18608","Ntome_NODE_16870_length_1459_cov_75",2
"18609","Ntome_NODE_16871_length_1459_cov_66",2
"18610","Ntome_NODE_16879_length_1458_cov_67",2
"18611","Ntome_NODE_16881_length_1458_cov_50",2
"18612","Ntome_NODE_16887_length_1457_cov_278",2
"18613","Ntome_NODE_16897_length_1457_cov_18",2
"18614","Ntome_NODE_1690_length_4386_cov_58",2
"18615","Ntome_NODE_16905_length_1456_cov_205",2
"18616","Ntome_NODE_16911_length_1456_cov_15",2
"18617","Ntome_NODE_16913_length_1455_cov_291",2
"18618","Ntome_NODE_16915_length_1455_cov_269",2
"18619","Ntome_NODE_1692_length_4385_cov_208",2
"18620","Ntome_NODE_16920_length_1455_cov_105",2
"18621","Ntome_NODE_16923_length_1455_cov_29",2
"18622","Ntome_NODE_16926_length_1454_cov_277",2
"18623","Ntome_NODE_16931_length_1454_cov_11",2
"18624","Ntome_NODE_16934_length_1453_cov_275",2
"18625","Ntome_NODE_16936_length_1453_cov_266",2
"18626","Ntome_NODE_16943_length_1453_cov_13",2
"18627","Ntome_NODE_16946_length_1452_cov_290",2
"18628","Ntome_NODE_16947_length_1452_cov_288",2
"18629","Ntome_NODE_16949_length_1452_cov_274",2
"18630","Ntome_NODE_16952_length_1452_cov_210",2
"18631","Ntome_NODE_16959_length_1451_cov_277",2
"18632","Ntome_NODE_16961_length_1451_cov_262",2
"18633","Ntome_NODE_16965_length_1451_cov_238",2
"18634","Ntome_NODE_16970_length_1451_cov_188",2
"18635","Ntome_NODE_16971_length_1451_cov_185",2
"18636","Ntome_NODE_16976_length_1451_cov_71",2
"18637","Ntome_NODE_16977_length_1451_cov_67",2
"18638","Ntome_NODE_16978_length_1451_cov_8",2
"18639","Ntome_NODE_16984_length_1450_cov_204",2
"18640","Ntome_NODE_16987_length_1450_cov_123",2
"18641","Ntome_NODE_16988_length_1450_cov_117",2
"18642","Ntome_NODE_16989_length_1450_cov_84",2
"18643","Ntome_NODE_16994_length_1449_cov_219",2
"18644","Ntome_NODE_16998_length_1449_cov_11",2
"18645","Ntome_NODE_17_length_11990_cov_186",2
"18646","Ntome_NODE_17000_length_1448_cov_275",2
"18647","Ntome_NODE_17011_length_1447_cov_278",2
"18648","Ntome_NODE_17012_length_1447_cov_251",2
"18649","Ntome_NODE_17013_length_1447_cov_244",2
"18650","Ntome_NODE_17015_length_1447_cov_175",2
"18651","Ntome_NODE_17020_length_1447_cov_18",2
"18652","Ntome_NODE_17024_length_1446_cov_251",2
"18653","Ntome_NODE_17027_length_1446_cov_168",2
"18654","Ntome_NODE_17028_length_1446_cov_164",2
"18655","Ntome_NODE_17031_length_1446_cov_22",2
"18656","Ntome_NODE_17038_length_1444_cov_277",2
"18657","Ntome_NODE_17039_length_1444_cov_254",2
"18658","Ntome_NODE_17040_length_1444_cov_203",2
"18659","Ntome_NODE_17044_length_1444_cov_38",2
"18660","Ntome_NODE_17048_length_1443_cov_292",2
"18661","Ntome_NODE_17052_length_1443_cov_256",2
"18662","Ntome_NODE_17053_length_1443_cov_219",2
"18663","Ntome_NODE_17054_length_1443_cov_184",2
"18664","Ntome_NODE_17062_length_1442_cov_230",2
"18665","Ntome_NODE_1707_length_4377_cov_255",2
"18666","Ntome_NODE_17071_length_1441_cov_290",2
"18667","Ntome_NODE_17075_length_1441_cov_242",2
"18668","Ntome_NODE_17079_length_1441_cov_131",2
"18669","Ntome_NODE_17088_length_1440_cov_269",2
"18670","Ntome_NODE_17089_length_1440_cov_257",2
"18671","Ntome_NODE_17090_length_1440_cov_219",2
"18672","Ntome_NODE_17092_length_1440_cov_50",2
"18673","Ntome_NODE_17093_length_1440_cov_48",2
"18674","Ntome_NODE_17095_length_1439_cov_315",2
"18675","Ntome_NODE_17097_length_1439_cov_279",2
"18676","Ntome_NODE_17099_length_1439_cov_230",2
"18677","Ntome_NODE_17100_length_1438_cov_225",2
"18678","Ntome_NODE_17101_length_1439_cov_103",2
"18679","Ntome_NODE_17109_length_1438_cov_240",2
"18680","Ntome_NODE_17110_length_1438_cov_238",2
"18681","Ntome_NODE_17112_length_1438_cov_106",2
"18682","Ntome_NODE_17113_length_1438_cov_98",2
"18683","Ntome_NODE_17119_length_1438_cov_33",2
"18684","Ntome_NODE_17123_length_1437_cov_279",2
"18685","Ntome_NODE_17124_length_1437_cov_275",2
"18686","Ntome_NODE_17125_length_1437_cov_258",2
"18687","Ntome_NODE_17126_length_1437_cov_229",2
"18688","Ntome_NODE_17127_length_1437_cov_218",2
"18689","Ntome_NODE_17131_length_1437_cov_61",2
"18690","Ntome_NODE_17132_length_1437_cov_55",2
"18691","Ntome_NODE_17133_length_1437_cov_14",2
"18692","Ntome_NODE_17137_length_1436_cov_284",2
"18693","Ntome_NODE_17141_length_1436_cov_99",2
"18694","Ntome_NODE_17144_length_1436_cov_78",2
"18695","Ntome_NODE_17145_length_1436_cov_55",2
"18696","Ntome_NODE_17146_length_1436_cov_22",2
"18697","Ntome_NODE_17147_length_1436_cov_12",2
"18698","Ntome_NODE_17152_length_1435_cov_33",2
"18699","Ntome_NODE_17156_length_1434_cov_260",2
"18700","Ntome_NODE_17158_length_1434_cov_237",2
"18701","Ntome_NODE_17159_length_1434_cov_211",2
"18702","Ntome_NODE_17161_length_1434_cov_130",2
"18703","Ntome_NODE_17162_length_1434_cov_118",2
"18704","Ntome_NODE_17164_length_1434_cov_73",2
"18705","Ntome_NODE_17166_length_1434_cov_50",2
"18706","Ntome_NODE_17176_length_1433_cov_12",2
"18707","Ntome_NODE_17180_length_1432_cov_36",2
"18708","Ntome_NODE_17182_length_1431_cov_223",2
"18709","Ntome_NODE_17186_length_1431_cov_22",2
"18710","Ntome_NODE_1719_length_4367_cov_113",2
"18711","Ntome_NODE_17190_length_1430_cov_264",2
"18712","Ntome_NODE_17193_length_1430_cov_185",2
"18713","Ntome_NODE_17194_length_1430_cov_153",2
"18714","Ntome_NODE_17195_length_1430_cov_151",2
"18715","Ntome_NODE_17197_length_1430_cov_126",2
"18716","Ntome_NODE_17203_length_1429_cov_272",2
"18717","Ntome_NODE_17204_length_1429_cov_267",2
"18718","Ntome_NODE_17206_length_1429_cov_247",2
"18719","Ntome_NODE_17207_length_1429_cov_229",2
"18720","Ntome_NODE_17210_length_1429_cov_202",2
"18721","Ntome_NODE_17212_length_1429_cov_77",2
"18722","Ntome_NODE_17214_length_1428_cov_287",2
"18723","Ntome_NODE_17215_length_1428_cov_283",2
"18724","Ntome_NODE_17216_length_1428_cov_205",2
"18725","Ntome_NODE_17218_length_1428_cov_139",2
"18726","Ntome_NODE_17219_length_1428_cov_114",2
"18727","Ntome_NODE_17222_length_1428_cov_17",2
"18728","Ntome_NODE_17224_length_1427_cov_278",2
"18729","Ntome_NODE_17228_length_1427_cov_238",2
"18730","Ntome_NODE_17237_length_1427_cov_8",2
"18731","Ntome_NODE_17245_length_1425_cov_233",2
"18732","Ntome_NODE_17248_length_1425_cov_136",2
"18733","Ntome_NODE_17260_length_1424_cov_35",2
"18734","Ntome_NODE_17264_length_1421_cov_260",2
"18735","Ntome_NODE_17280_length_1422_cov_86",2
"18736","Ntome_NODE_17288_length_1421_cov_255",2
"18737","Ntome_NODE_17293_length_1421_cov_32",2
"18738","Ntome_NODE_17295_length_1421_cov_6",2
"18739","Ntome_NODE_17296_length_1420_cov_274",2
"18740","Ntome_NODE_17299_length_1420_cov_214",2
"18741","Ntome_NODE_17302_length_1420_cov_129",2
"18742","Ntome_NODE_17303_length_1420_cov_125",2
"18743","Ntome_NODE_17304_length_1420_cov_43",2
"18744","Ntome_NODE_17306_length_1420_cov_13",2
"18745","Ntome_NODE_17307_length_1419_cov_304",2
"18746","Ntome_NODE_17309_length_1419_cov_265",2
"18747","Ntome_NODE_17311_length_1419_cov_102",2
"18748","Ntome_NODE_17312_length_1416_cov_98",2
"18749","Ntome_NODE_17319_length_1418_cov_31",2
"18750","Ntome_NODE_17320_length_1419_cov_21",2
"18751","Ntome_NODE_17324_length_1419_cov_15",2
"18752","Ntome_NODE_17329_length_1417_cov_291",2
"18753","Ntome_NODE_17334_length_1417_cov_102",2
"18754","Ntome_NODE_17336_length_1417_cov_79",2
"18755","Ntome_NODE_17338_length_1417_cov_54",2
"18756","Ntome_NODE_17340_length_1417_cov_28",2
"18757","Ntome_NODE_17347_length_1416_cov_285",2
"18758","Ntome_NODE_17352_length_1416_cov_190",2
"18759","Ntome_NODE_17354_length_1416_cov_144",2
"18760","Ntome_NODE_17355_length_1416_cov_100",2
"18761","Ntome_NODE_17360_length_1415_cov_290",2
"18762","Ntome_NODE_17361_length_1415_cov_258",2
"18763","Ntome_NODE_17363_length_1415_cov_240",2
"18764","Ntome_NODE_17368_length_1415_cov_56",2
"18765","Ntome_NODE_17372_length_1415_cov_19",2
"18766","Ntome_NODE_1738_length_4354_cov_296",2
"18767","Ntome_NODE_17386_length_1413_cov_248",2
"18768","Ntome_NODE_17387_length_1413_cov_247",2
"18769","Ntome_NODE_17390_length_1413_cov_46",2
"18770","Ntome_NODE_17392_length_1412_cov_266",2
"18771","Ntome_NODE_17393_length_1412_cov_142",2
"18772","Ntome_NODE_17397_length_1412_cov_82",2
"18773","Ntome_NODE_17402_length_1412_cov_15",2
"18774","Ntome_NODE_17412_length_1411_cov_44",2
"18775","Ntome_NODE_17416_length_1410_cov_298",2
"18776","Ntome_NODE_17423_length_1410_cov_16",2
"18777","Ntome_NODE_17435_length_1409_cov_10",2
"18778","Ntome_NODE_17442_length_1408_cov_108",2
"18779","Ntome_NODE_17448_length_1408_cov_28",2
"18780","Ntome_NODE_17451_length_1407_cov_285",2
"18781","Ntome_NODE_17456_length_1407_cov_105",2
"18782","Ntome_NODE_17459_length_1407_cov_64",2
"18783","Ntome_NODE_17461_length_1407_cov_18",2
"18784","Ntome_NODE_17464_length_1406_cov_259",2
"18785","Ntome_NODE_17469_length_1406_cov_47",2
"18786","Ntome_NODE_17475_length_1405_cov_277",2
"18787","Ntome_NODE_17480_length_1405_cov_176",2
"18788","Ntome_NODE_17483_length_1405_cov_93",2
"18789","Ntome_NODE_17484_length_1405_cov_27",2
"18790","Ntome_NODE_17494_length_1404_cov_95",2
"18791","Ntome_NODE_1750_length_4343_cov_290",2
"18792","Ntome_NODE_17508_length_1403_cov_6",2
"18793","Ntome_NODE_17515_length_1402_cov_16",2
"18794","Ntome_NODE_17517_length_1401_cov_251",2
"18795","Ntome_NODE_17518_length_1401_cov_195",2
"18796","Ntome_NODE_17521_length_1401_cov_63",2
"18797","Ntome_NODE_17526_length_1400_cov_26",2
"18798","Ntome_NODE_17528_length_1400_cov_14",2
"18799","Ntome_NODE_1753_length_4340_cov_241",2
"18800","Ntome_NODE_17530_length_1399_cov_281",2
"18801","Ntome_NODE_17539_length_1399_cov_168",2
"18802","Ntome_NODE_17542_length_1398_cov_309",2
"18803","Ntome_NODE_17545_length_1398_cov_232",2
"18804","Ntome_NODE_17548_length_1398_cov_111",2
"18805","Ntome_NODE_17557_length_1397_cov_146",2
"18806","Ntome_NODE_17560_length_1397_cov_98",2
"18807","Ntome_NODE_17561_length_1397_cov_19",2
"18808","Ntome_NODE_17562_length_1396_cov_283",2
"18809","Ntome_NODE_17584_length_1395_cov_8",2
"18810","Ntome_NODE_17586_length_1394_cov_278",2
"18811","Ntome_NODE_17588_length_1394_cov_205",2
"18812","Ntome_NODE_17596_length_1394_cov_23",2
"18813","Ntome_NODE_17599_length_1394_cov_9",2
"18814","Ntome_NODE_17601_length_1393_cov_318",2
"18815","Ntome_NODE_17603_length_1393_cov_267",2
"18816","Ntome_NODE_1761_length_4334_cov_202",2
"18817","Ntome_NODE_17614_length_1392_cov_71",2
"18818","Ntome_NODE_17619_length_1392_cov_16",2
"18819","Ntome_NODE_17640_length_1389_cov_169",2
"18820","Ntome_NODE_17657_length_1388_cov_14",2
"18821","Ntome_NODE_17659_length_1387_cov_266",2
"18822","Ntome_NODE_17669_length_1388_cov_8",2
"18823","Ntome_NODE_17670_length_1386_cov_292",2
"18824","Ntome_NODE_17671_length_1386_cov_276",2
"18825","Ntome_NODE_17672_length_1386_cov_273",2
"18826","Ntome_NODE_17676_length_1386_cov_34",2
"18827","Ntome_NODE_17679_length_1385_cov_266",2
"18828","Ntome_NODE_17681_length_1385_cov_206",2
"18829","Ntome_NODE_17687_length_1385_cov_82",2
"18830","Ntome_NODE_17695_length_1384_cov_266",2
"18831","Ntome_NODE_1771_length_4332_cov_253",2
"18832","Ntome_NODE_17711_length_1383_cov_27",2
"18833","Ntome_NODE_17712_length_1382_cov_277",2
"18834","Ntome_NODE_17713_length_1382_cov_251",2
"18835","Ntome_NODE_17715_length_1382_cov_188",2
"18836","Ntome_NODE_17716_length_1382_cov_188",2
"18837","Ntome_NODE_17725_length_1381_cov_167",2
"18838","Ntome_NODE_17727_length_1381_cov_66",2
"18839","Ntome_NODE_17735_length_1380_cov_311",2
"18840","Ntome_NODE_17737_length_1380_cov_286",2
"18841","Ntome_NODE_17738_length_1379_cov_249",2
"18842","Ntome_NODE_1774_length_4330_cov_102",2
"18843","Ntome_NODE_17748_length_1379_cov_9",2
"18844","Ntome_NODE_17753_length_1379_cov_121",2
"18845","Ntome_NODE_17759_length_1379_cov_12",2
"18846","Ntome_NODE_17761_length_1378_cov_285",2
"18847","Ntome_NODE_17763_length_1378_cov_229",2
"18848","Ntome_NODE_17764_length_1378_cov_201",2
"18849","Ntome_NODE_17765_length_1378_cov_120",2
"18850","Ntome_NODE_17768_length_1377_cov_199",2
"18851","Ntome_NODE_17776_length_1377_cov_16",2
"18852","Ntome_NODE_17782_length_1376_cov_229",2
"18853","Ntome_NODE_17788_length_1376_cov_13",2
"18854","Ntome_NODE_17820_length_1373_cov_33",2
"18855","Ntome_NODE_17821_length_1373_cov_33",2
"18856","Ntome_NODE_17822_length_1373_cov_23",2
"18857","Ntome_NODE_17825_length_1373_cov_11",2
"18858","Ntome_NODE_17830_length_1372_cov_250",2
"18859","Ntome_NODE_17831_length_1372_cov_221",2
"18860","Ntome_NODE_17834_length_1372_cov_168",2
"18861","Ntome_NODE_17841_length_1372_cov_16",2
"18862","Ntome_NODE_17849_length_1371_cov_80",2
"18863","Ntome_NODE_17861_length_1370_cov_102",2
"18864","Ntome_NODE_17864_length_1370_cov_12",2
"18865","Ntome_NODE_17871_length_1369_cov_199",2
"18866","Ntome_NODE_17873_length_1369_cov_120",2
"18867","Ntome_NODE_17874_length_1369_cov_87",2
"18868","Ntome_NODE_17877_length_1369_cov_11",2
"18869","Ntome_NODE_17879_length_1368_cov_277",2
"18870","Ntome_NODE_17881_length_1368_cov_248",2
"18871","Ntome_NODE_17889_length_1366_cov_225",2
"18872","Ntome_NODE_17895_length_1367_cov_48",2
"18873","Ntome_NODE_17903_length_1366_cov_145",2
"18874","Ntome_NODE_17917_length_1365_cov_48",2
"18875","Ntome_NODE_17922_length_1365_cov_12",2
"18876","Ntome_NODE_17923_length_1370_cov_7",2
"18877","Ntome_NODE_17927_length_1363_cov_185",2
