"","Query.seq.ID","Subject.seq.ID","X.ID","Alignment.length","X..mismatches","X..gap.openings","start.in.query","end.in.query","start.in.subject","end.in.subject","evalue","bitscore","match.length.query","match.length.subject"
"72144","Ntome_NODE_25374_length_840_cov_17","Nsylvestris_NODE_744_length_5355_cov_157",98.182,55,1,0,1,55,428,374,2.74e-19,97.1,54,54
"72150","Ntome_NODE_25379_length_840_cov_5","Nsylvestris_NODE_13463_length_1711_cov_53",94.7,849,33,1,4,840,1548,700,0,1308,836,848
"72158","Ntome_NODE_25382_length_839_cov_245","Nsylvestris_NODE_15300_length_1521_cov_129",94.922,709,35,1,75,783,83,790,0,1109,708,707
"72166","Ntome_NODE_25385_length_839_cov_75","Nsylvestris_NODE_30369_length_496_cov_194",86.23,305,37,3,426,726,107,410,3.2e-88,326,300,303
"72167","Ntome_NODE_25386_length_839_cov_42","Nsylvestris_NODE_2348_length_3871_cov_222",100,55,0,0,785,839,1464,1410,5.87e-21,102,54,54
"72171","Ntome_NODE_25388_length_839_cov_40","Nsylvestris_NODE_7853_length_2427_cov_143",98.113,53,1,0,785,837,1473,1421,3.53e-18,93.5,52,52
"72177","Ntome_NODE_25394_length_839_cov_16","Nsylvestris_NODE_4529_length_3092_cov_128",96.364,55,2,0,1,55,731,677,1.27e-17,91.6,54,54
"72178","Ntome_NODE_25395_length_839_cov_15","Nsylvestris_NODE_1185_length_4715_cov_120",96.364,55,2,0,785,839,3419,3365,1.27e-17,91.6,54,54
"72182","Ntome_NODE_25397_length_839_cov_5","Nsylvestris_NODE_30222_length_508_cov_5",93.306,493,20,3,354,839,5,491,0,715,485,486
"72183","Ntome_NODE_25398_length_839_cov_5","Nsylvestris_NODE_250_length_6992_cov_162",98.182,55,1,0,1,55,827,773,2.73e-19,97.1,54,54
"72191","Ntome_NODE_25401_length_838_cov_253","Nsylvestris_NODE_21081_length_1023_cov_16",90.139,649,44,8,204,838,181,823,0,826,634,642
"72198","Ntome_NODE_25404_length_838_cov_220","Nsylvestris_NODE_32082_length_390_cov_53",84.881,377,22,14,428,769,1,377,6.82e-95,348,341,376
"72207","Ntome_NODE_25408_length_838_cov_23","Nsylvestris_NODE_7557_length_2476_cov_156",100,55,0,0,784,838,1151,1097,5.87e-21,102,54,54
"72213","Ntome_NODE_25412_length_837_cov_9","Nsylvestris_NODE_8132_length_2383_cov_14",88.032,493,34,8,347,837,2277,1808,8.04e-159,560,490,469
"72221","Ntome_NODE_25416_length_837_cov_273","Nsylvestris_NODE_19563_length_1138_cov_163",88.621,747,46,12,36,744,310,1055,0,872,708,745
"72235","Ntome_NODE_25421_length_837_cov_18","Nsylvestris_NODE_10585_length_2039_cov_187",98.077,52,1,0,4,55,567,516,1.27e-17,91.6,51,51
"72241","Ntome_NODE_25423_length_837_cov_12","Nsylvestris_NODE_6384_length_2682_cov_42",91.083,628,42,14,21,638,1193,1816,0,837,617,623
"72242","Ntome_NODE_25424_length_837_cov_11","Nsylvestris_NODE_21651_length_981_cov_75",96.941,752,23,0,86,837,932,181,0,1262,751,751
"72246","Ntome_NODE_25428_length_837_cov_8","Nsylvestris_NODE_12886_length_1776_cov_212",100,55,0,0,783,837,551,497,5.86e-21,102,54,54
"72247","Ntome_NODE_25429_length_837_cov_8","Nsylvestris_NODE_33766_length_329_cov_3",88.35,309,24,5,182,489,8,305,8.75e-99,361,307,297
"72254","Ntome_NODE_25432_length_837_cov_6","Nsylvestris_NODE_18066_length_1262_cov_202",98.182,55,1,0,1,55,660,714,2.73e-19,97.1,54,54
"72270","Ntome_NODE_25438_length_836_cov_41","Nsylvestris_NODE_6480_length_2664_cov_196",100,55,0,0,1,55,1677,1623,5.85e-21,102,54,54
"72271","Ntome_NODE_25441_length_836_cov_26","Nsylvestris_NODE_795_length_5247_cov_149",98.182,55,1,0,1,55,3555,3609,2.72e-19,97.1,54,54
"72272","Ntome_NODE_25442_length_836_cov_22","Nsylvestris_NODE_15376_length_1515_cov_216",100,55,0,0,782,836,495,441,5.85e-21,102,54,54
"72282","Ntome_NODE_25448_length_836_cov_5","Nsylvestris_NODE_13990_length_1651_cov_15",73.963,434,86,23,7,431,1328,913,2.06e-35,150,424,415
"72290","Ntome_NODE_25453_length_835_cov_274","Nsylvestris_NODE_3922_length_3262_cov_175",96.598,823,22,3,16,835,1560,741,0,1360,819,819
"72295","Ntome_NODE_25455_length_835_cov_235","Nsylvestris_NODE_6029_length_2754_cov_222",90.271,812,43,20,2,794,803,9,0,1029,792,794
"72299","Ntome_NODE_25457_length_835_cov_178","Nsylvestris_NODE_23978_length_833_cov_88",92.975,726,38,12,52,771,1,719,0,1046,719,718
"72302","Ntome_NODE_25459_length_835_cov_84","Nsylvestris_NODE_26887_length_678_cov_148",90.653,567,33,15,234,786,632,72,0,736,552,560
"72311","Ntome_NODE_25462_length_835_cov_64","Nsylvestris_NODE_20309_length_1077_cov_21",83.913,230,35,2,33,261,829,601,5.56e-56,219,228,228
"72315","Ntome_NODE_25465_length_835_cov_15","Nsylvestris_NODE_26673_length_688_cov_19",93.849,634,37,1,202,833,55,688,0,953,631,633
"72316","Ntome_NODE_25466_length_835_cov_13","Nsylvestris_NODE_6932_length_2580_cov_97",100,55,0,0,781,835,1626,1572,5.84e-21,102,54,54
"72319","Ntome_NODE_25469_length_835_cov_8","Nsylvestris_NODE_22409_length_927_cov_209",98.182,55,1,0,1,55,315,261,2.72e-19,97.1,54,54
"72322","Ntome_NODE_25472_length_835_cov_6","Nsylvestris_NODE_441_length_6140_cov_71",77.061,837,173,8,1,835,4224,5043,6.47e-130,464,834,819
"72328","Ntome_NODE_25475_length_834_cov_263","Nsylvestris_NODE_24672_length_790_cov_220",93.974,780,35,8,5,777,777,3,0,1170,772,774
"72332","Ntome_NODE_25477_length_834_cov_259","Nsylvestris_NODE_7732_length_2447_cov_143",98.864,352,4,0,483,834,591,942,2.17e-179,628,351,351
"72339","Ntome_NODE_25481_length_834_cov_87","Nsylvestris_NODE_29045_length_582_cov_3",91.039,558,39,3,231,777,582,25,0,743,546,557
"72345","Ntome_NODE_25484_length_834_cov_44","Nsylvestris_NODE_1610_length_4323_cov_173",92.766,788,34,9,50,834,1932,2699,0,1118,784,767
"72356","Ntome_NODE_25489_length_834_cov_14","Nsylvestris_NODE_36047_length_272_cov_4",91.078,269,18,6,1,266,7,272,3.14e-98,359,265,265
"72359","Ntome_NODE_25491_length_834_cov_11","Nsylvestris_NODE_12467_length_1819_cov_183",100,55,0,0,780,834,1310,1256,5.84e-21,102,54,54
"72360","Ntome_NODE_25492_length_834_cov_10","Nsylvestris_NODE_17508_length_1313_cov_13",85.317,252,23,2,589,831,1,247,7.08e-65,248,242,246
"72361","Ntome_NODE_25493_length_834_cov_9","Nsylvestris_NODE_26102_length_714_cov_10",85.953,299,39,2,491,788,708,412,1.91e-85,316,297,296
"72364","Ntome_NODE_25496_length_833_cov_233","Nsylvestris_NODE_9369_length_2198_cov_38",87.227,321,35,6,300,618,748,1064,8.71e-99,361,318,316
"72365","Ntome_NODE_25497_length_833_cov_144","Nsylvestris_NODE_2176_length_3951_cov_137",85.52,442,53,5,77,507,3162,3603,5.02e-126,451,430,441
"72369","Ntome_NODE_25499_length_833_cov_64","Nsylvestris_NODE_29752_length_549_cov_44",89.091,330,28,3,5,326,522,193,1.43e-111,403,321,329
"72394","Ntome_NODE_25511_length_832_cov_306","Nsylvestris_NODE_10648_length_2031_cov_229",97.01,836,19,4,1,831,853,1687,0,1400,830,834
"72402","Ntome_NODE_25517_length_832_cov_88","Nsylvestris_NODE_19895_length_1110_cov_133",89.682,785,52,8,50,823,188,954,0,974,773,766
"72415","Ntome_NODE_25523_length_832_cov_24","Nsylvestris_NODE_9000_length_2251_cov_113",100,52,0,0,4,55,1855,1804,2.71e-19,97.1,51,51
"72453","Ntome_NODE_25540_length_832_cov_8","Nsylvestris_NODE_25898_length_724_cov_4",86.885,61,5,3,772,831,543,601,7.64e-10,65.8,59,58
"72456","Ntome_NODE_25542_length_831_cov_6","Nsylvestris_NODE_7281_length_2521_cov_235",100,55,0,0,1,55,968,1022,5.82e-21,102,54,54
"72459","Ntome_NODE_25544_length_830_cov_295","Nsylvestris_NODE_11101_length_1976_cov_64",97.829,783,17,0,48,830,95,877,0,1352,782,782
"72467","Ntome_NODE_25548_length_830_cov_210","Nsylvestris_NODE_28838_length_590_cov_56",90.26,462,27,7,48,500,39,491,3.66e-167,588,452,452
"72480","Ntome_NODE_25553_length_830_cov_79","Nsylvestris_NODE_25725_length_732_cov_87",88.538,253,26,3,471,721,270,521,1.48e-81,303,250,251
"72484","Ntome_NODE_25555_length_830_cov_52","Nsylvestris_NODE_32669_length_365_cov_3",85.323,402,22,9,175,576,1,365,6.66e-105,381,401,364
"72513","Ntome_NODE_25569_length_829_cov_233","Nsylvestris_NODE_29544_length_561_cov_189",86.933,551,54,15,196,735,17,560,1.3e-171,603,539,543
"72522","Ntome_NODE_25572_length_829_cov_126","Nsylvestris_NODE_11230_length_1959_cov_136",91.152,486,22,8,1,468,1376,1858,0,640,467,482
"72528","Ntome_NODE_25575_length_829_cov_77","Nsylvestris_NODE_13970_length_1654_cov_25",95.652,69,3,0,1,69,1266,1198,9.64e-24,111,68,68
"72537","Ntome_NODE_25579_length_829_cov_57","Nsylvestris_NODE_7118_length_2550_cov_86",90.09,111,11,0,7,117,2550,2440,9.5e-34,145,110,110
"72540","Ntome_NODE_25581_length_829_cov_24","Nsylvestris_NODE_7790_length_2438_cov_217",98.182,55,1,0,1,55,582,528,2.7e-19,97.1,54,54
"72554","Ntome_NODE_25589_length_828_cov_40","Nsylvestris_NODE_10008_length_2114_cov_101",94.545,55,3,0,1,55,1300,1354,5.83e-16,86.1,54,54
"72555","Ntome_NODE_25591_length_828_cov_23","Nsylvestris_NODE_22824_length_901_cov_64",92.019,827,48,10,14,828,74,894,0,1146,814,820
"72556","Ntome_NODE_25592_length_828_cov_18","Nsylvestris_NODE_32294_length_382_cov_1",83.577,274,38,4,522,794,103,370,1.96e-65,250,272,267
"72557","Ntome_NODE_25593_length_828_cov_15","Nsylvestris_NODE_29822_length_543_cov_6",93.04,273,19,0,264,536,271,543,1.83e-110,399,272,272
"72563","Ntome_NODE_25597_length_828_cov_8","Nsylvestris_NODE_17411_length_1321_cov_223",94.545,55,3,0,1,55,225,171,5.83e-16,86.1,54,54
"72564","Ntome_NODE_25599_length_827_cov_279","Nsylvestris_NODE_24621_length_793_cov_200",88.86,781,53,9,46,821,36,787,0,929,775,751
"72574","Ntome_NODE_25603_length_827_cov_86","Nsylvestris_NODE_18627_length_1215_cov_40",94.625,707,31,6,1,701,510,1215,0,1088,700,705
"72581","Ntome_NODE_25606_length_827_cov_46","Nsylvestris_NODE_13448_length_1712_cov_184",94.293,368,18,1,49,416,49,413,7.94e-159,560,367,364
"72582","Ntome_NODE_25607_length_827_cov_34","Nsylvestris_NODE_24061_length_828_cov_24",92.09,708,38,12,98,795,762,63,0,981,697,699
"72585","Ntome_NODE_25610_length_827_cov_12","Nsylvestris_NODE_6884_length_2588_cov_225",98.182,55,1,0,1,55,1160,1106,2.69e-19,97.1,54,54
"72586","Ntome_NODE_25611_length_827_cov_8","Nsylvestris_NODE_12566_length_1808_cov_174",83.14,172,19,5,400,569,496,659,7.33e-35,148,169,163
"72587","Ntome_NODE_25613_length_826_cov_256","Nsylvestris_NODE_24248_length_815_cov_196",91.905,803,51,4,1,797,800,6,0,1110,796,794
"72591","Ntome_NODE_25615_length_826_cov_131","Nsylvestris_NODE_26974_length_674_cov_79",89.267,587,36,12,74,633,28,614,0,710,559,586
"72594","Ntome_NODE_25617_length_826_cov_79","Nsylvestris_NODE_3053_length_3565_cov_153",95.773,686,20,5,146,826,1663,982,0,1098,680,681
"72602","Ntome_NODE_25621_length_826_cov_26","Nsylvestris_NODE_1103_length_4819_cov_230",100,55,0,0,1,55,4370,4316,5.78e-21,102,54,54
"72613","Ntome_NODE_25628_length_826_cov_9","Nsylvestris_NODE_18_length_12244_cov_232",97.727,44,1,0,1,44,4264,4221,3.5e-13,76.8,43,43
"72619","Ntome_NODE_25631_length_826_cov_7","Nsylvestris_NODE_2666_length_3717_cov_54",97.307,817,10,1,1,817,893,89,0,1376,816,804
"72620","Ntome_NODE_25632_length_825_cov_260","Nsylvestris_NODE_11442_length_1936_cov_224",91.142,779,36,12,1,774,789,39,0,1026,773,750
"72626","Ntome_NODE_25638_length_825_cov_39","Nsylvestris_NODE_24284_length_813_cov_36",93.75,720,37,4,69,781,767,49,0,1074,712,718
"72635","Ntome_NODE_25642_length_825_cov_24","Nsylvestris_NODE_21313_length_1005_cov_56",90.655,824,60,6,5,817,107,924,0,1079,812,817
"72644","Ntome_NODE_25648_length_825_cov_5","Nsylvestris_NODE_33524_length_336_cov_3",91.875,320,24,2,504,823,19,336,2.31e-124,446,319,317
"72657","Ntome_NODE_25653_length_824_cov_226","Nsylvestris_NODE_16333_length_1416_cov_59",92.154,599,42,5,1,599,637,1230,0,841,598,593
"72671","Ntome_NODE_25661_length_824_cov_13","Nsylvestris_NODE_3791_length_3302_cov_194",98.182,55,1,0,1,55,2507,2561,2.68e-19,97.1,54,54
"72672","Ntome_NODE_25662_length_824_cov_7","Nsylvestris_NODE_11059_length_1981_cov_16",97.694,824,19,0,1,824,1079,256,0,1417,823,823
"72673","Ntome_NODE_25663_length_823_cov_254","Nsylvestris_NODE_24924_length_775_cov_85",92.5,640,19,11,136,758,35,662,0,889,622,627
"72676","Ntome_NODE_25665_length_823_cov_147","Nsylvestris_NODE_1828_length_4159_cov_136",98.182,55,1,0,1,55,525,471,2.68e-19,97.1,54,54
"72679","Ntome_NODE_25667_length_823_cov_64","Nsylvestris_NODE_10972_length_1991_cov_195",100,55,0,0,1,55,817,763,5.76e-21,102,54,54
"72680","Ntome_NODE_25668_length_823_cov_62","Nsylvestris_NODE_15075_length_1544_cov_95",87.94,796,53,18,1,767,648,1429,0,898,766,781
"72700","Ntome_NODE_25677_length_823_cov_3","Nsylvestris_NODE_12399_length_1826_cov_186",98.182,55,1,0,1,55,1313,1367,2.68e-19,97.1,54,54
"72701","Ntome_NODE_25678_length_822_cov_283","Nsylvestris_NODE_3292_length_3478_cov_160",83.455,683,95,9,142,821,3277,2610,1.28e-176,619,679,667
"72709","Ntome_NODE_25682_length_822_cov_224","Nsylvestris_NODE_16791_length_1373_cov_159",92.278,259,19,1,512,770,413,670,1.85e-100,366,258,257
"72715","Ntome_NODE_25684_length_822_cov_182","Nsylvestris_NODE_7584_length_2472_cov_188",93.099,797,50,3,28,822,1,794,0,1162,794,793
"72723","Ntome_NODE_25691_length_822_cov_9","Nsylvestris_NODE_25218_length_759_cov_43",89.706,68,5,2,139,204,171,238,5.79e-16,86.1,65,67
"72724","Ntome_NODE_25692_length_822_cov_5","Nsylvestris_NODE_35270_length_289_cov_3",97.436,39,1,0,6,44,78,40,2.1e-10,67.6,38,38
"72730","Ntome_NODE_25697_length_821_cov_68","Nsylvestris_NODE_6987_length_2571_cov_96",96.914,810,24,1,13,821,74,883,0,1356,808,809
"72743","Ntome_NODE_25703_length_821_cov_8","Nsylvestris_NODE_33453_length_338_cov_2",89.489,333,17,9,288,606,333,5,3.91e-112,405,318,328
"72760","Ntome_NODE_25708_length_820_cov_244","Nsylvestris_NODE_9979_length_2118_cov_200",96.33,436,16,0,385,820,1286,1721,0,717,435,435
"72761","Ntome_NODE_25709_length_820_cov_226","Nsylvestris_NODE_25903_length_723_cov_187",96.41,585,20,1,183,766,91,675,0,963,583,584
"72769","Ntome_NODE_25715_length_820_cov_79","Nsylvestris_NODE_15513_length_1502_cov_3",100,55,0,0,1,55,114,168,5.74e-21,102,54,54
"72773","Ntome_NODE_25717_length_820_cov_43","Nsylvestris_NODE_940_length_5034_cov_104",94.321,722,35,4,1,717,225,945,0,1101,716,720
"72774","Ntome_NODE_25718_length_820_cov_28","Nsylvestris_NODE_132_length_7968_cov_104",85.789,190,20,5,513,700,2831,3015,9.2e-49,195,187,184
"72782","Ntome_NODE_25724_length_820_cov_8","Nsylvestris_NODE_13469_length_1710_cov_60",87.249,847,53,20,2,820,1658,839,0,915,818,819
"72783","Ntome_NODE_25725_length_820_cov_8","Nsylvestris_NODE_6577_length_2647_cov_86",93.009,658,29,5,1,648,1085,435,0,944,647,650
"72787","Ntome_NODE_25727_length_819_cov_6","Nsylvestris_NODE_899_length_5087_cov_92",81.132,212,38,2,409,620,3432,3641,5.57e-41,169,211,209
"72798","Ntome_NODE_25731_length_819_cov_247","Nsylvestris_NODE_30022_length_525_cov_247",89.668,542,30,9,282,815,525,2,0,667,533,523
"72803","Ntome_NODE_25736_length_819_cov_31","Nsylvestris_NODE_1772_length_4194_cov_99",98.182,55,1,0,765,819,3199,3253,2.67e-19,97.1,54,54
"72804","Ntome_NODE_25739_length_819_cov_15","Nsylvestris_NODE_29515_length_562_cov_301",84.81,553,80,4,184,734,562,12,1.32e-156,553,550,550
"72807","Ntome_NODE_25741_length_819_cov_10","Nsylvestris_NODE_7848_length_2423_cov_130",98.182,55,1,0,765,819,1515,1461,2.67e-19,97.1,54,54
"72808","Ntome_NODE_25742_length_819_cov_9","Nsylvestris_NODE_2831_length_3646_cov_84",81.614,223,28,7,459,677,823,610,4.31e-42,172,218,213
"72809","Ntome_NODE_25743_length_819_cov_8","Nsylvestris_NODE_20204_length_1086_cov_195",100,55,0,0,765,819,622,568,5.73e-21,102,54,54
"72815","Ntome_NODE_25747_length_819_cov_3","Nsylvestris_NODE_1031_length_4896_cov_213",94.545,55,3,0,1,55,2325,2379,5.77e-16,86.1,54,54
"72818","Ntome_NODE_25749_length_818_cov_258","Nsylvestris_NODE_13693_length_1685_cov_221",95.965,793,20,4,27,818,1681,900,0,1277,791,781
"72825","Ntome_NODE_25753_length_818_cov_86","Nsylvestris_NODE_6719_length_2617_cov_148",87.281,228,29,0,165,392,2314,2087,8.92e-69,261,227,227
"72837","Ntome_NODE_25760_length_818_cov_15","Nsylvestris_NODE_6259_length_2705_cov_157",98.182,55,1,0,1,55,523,577,2.66e-19,97.1,54,54
"72840","Ntome_NODE_25762_length_818_cov_10","Nsylvestris_NODE_27722_length_641_cov_10",90.465,430,35,5,30,457,6,431,2.18e-159,562,427,425
"72841","Ntome_NODE_25763_length_818_cov_10","Nsylvestris_NODE_4365_length_3135_cov_215",100,55,0,0,764,818,2266,2212,5.72e-21,102,54,54
"72842","Ntome_NODE_25766_length_818_cov_7","Nsylvestris_NODE_31949_length_396_cov_6",91.571,261,20,2,113,372,136,395,3.07e-98,359,259,259
"72853","Ntome_NODE_25772_length_817_cov_240","Nsylvestris_NODE_2751_length_3681_cov_224",90.518,791,48,14,47,817,17,800,0,1020,770,783
"72872","Ntome_NODE_25780_length_817_cov_21","Nsylvestris_NODE_19775_length_1120_cov_28",90.305,361,25,4,50,407,598,951,6.33e-130,464,357,353
"72880","Ntome_NODE_25785_length_816_cov_272","Nsylvestris_NODE_16224_length_1427_cov_204",87.831,567,51,7,1,564,756,205,0,649,563,551
"72892","Ntome_NODE_25790_length_816_cov_137","Nsylvestris_NODE_1021_length_4922_cov_89",85,60,9,0,208,267,2327,2268,9.69e-09,62.1,59,59
"72913","Ntome_NODE_25799_length_816_cov_21","Nsylvestris_NODE_35719_length_279_cov_4",89.753,283,16,3,292,565,1,279,1.85e-95,350,273,278
"72921","Ntome_NODE_25803_length_816_cov_7","Nsylvestris_NODE_3845_length_3287_cov_16",96.539,549,19,0,268,816,3255,2707,0,909,548,548
"72924","Ntome_NODE_25807_length_815_cov_358","Nsylvestris_NODE_19867_length_1112_cov_200",96.893,515,15,1,302,815,445,959,0,861,513,514
"72925","Ntome_NODE_25808_length_815_cov_314","Nsylvestris_NODE_13197_length_1739_cov_154",92.005,813,45,5,8,802,864,54,0,1123,794,810
"72933","Ntome_NODE_25815_length_815_cov_24","Nsylvestris_NODE_15707_length_1479_cov_187",98.182,55,1,0,1,55,258,204,2.65e-19,97.1,54,54
"72941","Ntome_NODE_25818_length_815_cov_11","Nsylvestris_NODE_553_length_5813_cov_96",100,55,0,0,761,815,4173,4227,5.7e-21,102,54,54
"72950","Ntome_NODE_25824_length_814_cov_146","Nsylvestris_NODE_24636_length_792_cov_218",94.965,576,27,2,49,623,125,699,0,902,574,574
"72951","Ntome_NODE_25825_length_814_cov_87","Nsylvestris_NODE_3757_length_3316_cov_135",97.895,285,6,0,1,285,946,662,8.04e-139,494,284,284
"72981","Ntome_NODE_25839_length_813_cov_204","Nsylvestris_NODE_25549_length_741_cov_105",95,740,30,4,10,744,741,4,0,1155,734,737
"72995","Ntome_NODE_25847_length_813_cov_31","Nsylvestris_NODE_5233_length_2919_cov_146",90.389,822,45,12,1,813,2072,1276,0,1050,812,796
"72996","Ntome_NODE_25848_length_813_cov_24","Nsylvestris_NODE_620_length_5655_cov_206",98.113,53,1,0,758,810,4472,4524,3.42e-18,93.5,52,52
"72997","Ntome_NODE_25850_length_813_cov_20","Nsylvestris_NODE_15937_length_1456_cov_103",83.141,866,83,30,3,813,858,1,0,732,810,857
"72998","Ntome_NODE_25851_length_813_cov_19","Nsylvestris_NODE_1105_length_4819_cov_49",78.523,149,32,0,34,182,1694,1842,7.35e-20,99,148,148
"73005","Ntome_NODE_25855_length_813_cov_6","Nsylvestris_NODE_4652_length_3057_cov_101",95.663,784,29,2,1,782,2674,1894,0,1254,781,780
"73006","Ntome_NODE_25856_length_812_cov_299","Nsylvestris_NODE_1445_length_4452_cov_150",96.675,812,27,0,1,812,2297,3108,0,1351,811,811
"73013","Ntome_NODE_25860_length_812_cov_129","Nsylvestris_NODE_18613_length_1216_cov_165",94.903,412,21,0,401,812,412,1,0,645,411,411
"73021","Ntome_NODE_25864_length_812_cov_22","Nsylvestris_NODE_2752_length_3681_cov_200",100,55,0,0,758,812,2591,2537,5.68e-21,102,54,54
"73038","Ntome_NODE_25873_length_811_cov_139","Nsylvestris_NODE_13500_length_1704_cov_142",96.735,735,24,0,2,736,74,808,0,1225,734,734
"73039","Ntome_NODE_25874_length_811_cov_120","Nsylvestris_NODE_23754_length_845_cov_58",93.944,677,39,1,137,811,102,778,0,1022,674,676
"73045","Ntome_NODE_25878_length_811_cov_53","Nsylvestris_NODE_24425_length_805_cov_183",89.429,700,47,14,136,811,52,748,0,857,675,696
"73084","Ntome_NODE_25889_length_811_cov_9","Nsylvestris_NODE_9873_length_2131_cov_17",96.301,811,30,0,1,811,1240,2050,0,1332,810,810
"73085","Ntome_NODE_25890_length_811_cov_7","Nsylvestris_NODE_18063_length_1262_cov_227",100,55,0,0,1,55,471,525,5.67e-21,102,54,54
"73098","Ntome_NODE_25896_length_810_cov_177","Nsylvestris_NODE_24775_length_784_cov_136",91.379,290,13,5,511,789,389,677,1.4e-106,387,278,288
"73101","Ntome_NODE_25898_length_810_cov_134","Nsylvestris_NODE_18957_length_1187_cov_108",89.467,788,39,21,1,775,1183,427,0,955,774,756
"73129","Ntome_NODE_25910_length_810_cov_18","Nsylvestris_NODE_31892_length_398_cov_173",87.895,190,9,2,351,540,1,176,9.02e-54,211,189,175
"73136","Ntome_NODE_25913_length_810_cov_11","Nsylvestris_NODE_16314_length_1417_cov_211",98.182,55,1,0,1,55,660,714,2.64e-19,97.1,54,54
"73139","Ntome_NODE_25915_length_810_cov_9","Nsylvestris_NODE_14659_length_1583_cov_158",100,55,0,0,1,55,868,922,5.66e-21,102,54,54
"73143","Ntome_NODE_25918_length_810_cov_4","Nsylvestris_NODE_5363_length_2895_cov_27",94.859,817,35,1,1,810,1681,2497,0,1269,809,816
"73144","Ntome_NODE_25919_length_809_cov_319","Nsylvestris_NODE_1567_length_4351_cov_231",99.011,809,8,0,1,809,1133,1941,0,1450,808,808
"73149","Ntome_NODE_25921_length_809_cov_269","Nsylvestris_NODE_18065_length_1262_cov_202",93.838,779,27,5,36,809,1262,500,0,1153,773,762
"73166","Ntome_NODE_25927_length_809_cov_31","Nsylvestris_NODE_19743_length_1123_cov_208",98.182,55,1,0,755,809,247,193,2.63e-19,97.1,54,54
"73174","Ntome_NODE_25931_length_809_cov_16","Nsylvestris_NODE_1198_length_4706_cov_216",91.803,61,5,0,1,61,279,219,5.7e-16,86.1,60,60
"73175","Ntome_NODE_25932_length_809_cov_13","Nsylvestris_NODE_6571_length_2648_cov_175",100,55,0,0,1,55,943,889,5.66e-21,102,54,54
