,A,B,overlap
2529,Nsylvestris_NODE_23995_length_832_cov_77,Nsylvestris_NODE_2131_length_3973_cov_157,NA
2530,Nsylvestris_NODE_24000_length_832_cov_37,Nsylvestris_NODE_3615_length_3360_cov_181,NA
2531,Nsylvestris_NODE_24001_length_832_cov_23,Nsylvestris_NODE_9446_length_2186_cov_122,NA
2532,Nsylvestris_NODE_24002_length_832_cov_22,Nsylvestris_NODE_5865_length_2789_cov_229,NA
2533,Nsylvestris_NODE_24003_length_832_cov_22,Nsylvestris_NODE_8350_length_2348_cov_212,NA
2534,Nsylvestris_NODE_24004_length_832_cov_22,Nsylvestris_NODE_19625_length_1133_cov_164,NA
2535,Nsylvestris_NODE_24005_length_832_cov_18,Nsylvestris_NODE_10730_length_2022_cov_168,NA
2536,Nsylvestris_NODE_24015_length_831_cov_46,Nsylvestris_NODE_550_length_5825_cov_190,NA
2537,Nsylvestris_NODE_24021_length_831_cov_12,Nsylvestris_NODE_14310_length_1620_cov_15,NA
2538,Nsylvestris_NODE_24023_length_831_cov_10,Nsylvestris_NODE_28762_length_594_cov_202,NA
2539,Nsylvestris_NODE_24026_length_830_cov_228,Nsylvestris_NODE_13941_length_1657_cov_227,NA
2540,Nsylvestris_NODE_24027_length_830_cov_213,Nsylvestris_NODE_18059_length_1262_cov_52,NA
2541,Nsylvestris_NODE_24032_length_830_cov_131,Nsylvestris_NODE_26275_length_707_cov_15,NA
2542,Nsylvestris_NODE_24036_length_830_cov_58,Nsylvestris_NODE_2199_length_3937_cov_191,NA
2543,Nsylvestris_NODE_24037_length_830_cov_40,Nsylvestris_NODE_1767_length_4201_cov_78,NA
2544,Nsylvestris_NODE_24039_length_830_cov_8,Nsylvestris_NODE_25486_length_744_cov_201,NA
2545,Nsylvestris_NODE_24042_length_829_cov_215,Nsylvestris_NODE_388_length_6343_cov_161,NA
2546,Nsylvestris_NODE_24044_length_829_cov_149,Nsylvestris_NODE_8136_length_2382_cov_147,NA
2547,Nsylvestris_NODE_24045_length_829_cov_141,Nsylvestris_NODE_24649_length_791_cov_208,NA
2548,Nsylvestris_NODE_24051_length_829_cov_12,Nsylvestris_NODE_14632_length_1585_cov_224,NA
2549,Nsylvestris_NODE_24064_length_828_cov_10,Nsylvestris_NODE_9331_length_2203_cov_170,NA
2550,Nsylvestris_NODE_24074_length_827_cov_62,Nsylvestris_NODE_4860_length_3005_cov_205,NA
2551,Nsylvestris_NODE_24077_length_827_cov_34,Nsylvestris_NODE_21100_length_1022_cov_19,NA
2552,Nsylvestris_NODE_24079_length_827_cov_21,Nsylvestris_NODE_14246_length_1624_cov_217,NA
2553,Nsylvestris_NODE_24082_length_827_cov_5,Nsylvestris_NODE_2989_length_3592_cov_160,NA
2554,Nsylvestris_NODE_24085_length_826_cov_201,Nsylvestris_NODE_4682_length_3050_cov_58,NA
2555,Nsylvestris_NODE_24088_length_826_cov_39,Nsylvestris_NODE_4630_length_3064_cov_112,NA
2556,Nsylvestris_NODE_24090_length_826_cov_21,Nsylvestris_NODE_5658_length_2825_cov_179,NA
2557,Nsylvestris_NODE_24092_length_826_cov_12,Nsylvestris_NODE_5888_length_2786_cov_221,NA
2558,Nsylvestris_NODE_24095_length_826_cov_9,Nsylvestris_NODE_1589_length_4337_cov_125,NA
2559,Nsylvestris_NODE_24098_length_826_cov_5,Nsylvestris_NODE_17642_length_1299_cov_17,NA
2560,Nsylvestris_NODE_24110_length_825_cov_7,Nsylvestris_NODE_5188_length_2929_cov_100,NA
2561,Nsylvestris_NODE_24115_length_824_cov_198,Nsylvestris_NODE_12404_length_1825_cov_61,NA
2562,Nsylvestris_NODE_24117_length_824_cov_103,Nsylvestris_NODE_11332_length_1948_cov_141,NA
2563,Nsylvestris_NODE_24123_length_824_cov_32,Nsylvestris_NODE_13902_length_1662_cov_168,NA
2564,Nsylvestris_NODE_24130_length_824_cov_13,Nsylvestris_NODE_26561_length_693_cov_53,NA
2565,Nsylvestris_NODE_24134_length_824_cov_9,Nsylvestris_NODE_2077_length_4007_cov_172,NA
2566,Nsylvestris_NODE_24135_length_824_cov_8,Nsylvestris_NODE_30165_length_512_cov_5,NA
2567,Nsylvestris_NODE_24142_length_823_cov_60,Nsylvestris_NODE_7486_length_2489_cov_195,NA
2568,Nsylvestris_NODE_24145_length_823_cov_32,Nsylvestris_NODE_20190_length_1087_cov_169,NA
2569,Nsylvestris_NODE_24146_length_823_cov_27,Nsylvestris_NODE_16717_length_1379_cov_189,NA
2570,Nsylvestris_NODE_24148_length_823_cov_15,Nsylvestris_NODE_4249_length_3163_cov_67,NA
2571,Nsylvestris_NODE_24149_length_823_cov_12,Nsylvestris_NODE_35650_length_281_cov_2,NA
2572,Nsylvestris_NODE_24153_length_823_cov_4,Nsylvestris_NODE_6449_length_2670_cov_131,NA
2573,Nsylvestris_NODE_24154_length_823_cov_3,Nsylvestris_NODE_28667_length_599_cov_4,NA
2574,Nsylvestris_NODE_24174_length_821_cov_64,Nsylvestris_NODE_23335_length_870_cov_215,NA
2575,Nsylvestris_NODE_24178_length_821_cov_7,Nsylvestris_NODE_3150_length_3527_cov_173,NA
2576,Nsylvestris_NODE_24180_length_820_cov_192,Nsylvestris_NODE_3687_length_3339_cov_189,NA
2577,Nsylvestris_NODE_24186_length_820_cov_23,Nsylvestris_NODE_10817_length_2012_cov_11,NA
2578,Nsylvestris_NODE_24187_length_820_cov_18,Nsylvestris_NODE_3295_length_3476_cov_65,NA
2579,Nsylvestris_NODE_24188_length_820_cov_11,Nsylvestris_NODE_6418_length_2676_cov_116,NA
2580,Nsylvestris_NODE_24190_length_820_cov_9,Nsylvestris_NODE_13337_length_1725_cov_135,NA
2581,Nsylvestris_NODE_24194_length_819_cov_165,Nsylvestris_NODE_6539_length_2654_cov_136,NA
2582,Nsylvestris_NODE_24197_length_819_cov_36,Nsylvestris_NODE_14078_length_1642_cov_125,NA
2583,Nsylvestris_NODE_24204_length_819_cov_7,Nsylvestris_NODE_8841_length_2273_cov_230,NA
2584,Nsylvestris_NODE_24205_length_818_cov_240,Nsylvestris_NODE_17486_length_1314_cov_227,NA
2585,Nsylvestris_NODE_24210_length_818_cov_91,Nsylvestris_NODE_23445_length_863_cov_205,NA
2586,Nsylvestris_NODE_24211_length_818_cov_55,Nsylvestris_NODE_26552_length_693_cov_216,NA
2587,Nsylvestris_NODE_24212_length_818_cov_43,Nsylvestris_NODE_10368_length_2066_cov_219,NA
2588,Nsylvestris_NODE_24213_length_818_cov_36,Nsylvestris_NODE_23522_length_858_cov_43,NA
2589,Nsylvestris_NODE_24219_length_818_cov_6,Nsylvestris_NODE_15864_length_1463_cov_10,NA
2590,Nsylvestris_NODE_24224_length_817_cov_159,Nsylvestris_NODE_10795_length_2014_cov_175,NA
2591,Nsylvestris_NODE_24232_length_817_cov_9,Nsylvestris_NODE_31235_length_436_cov_160,NA
2592,Nsylvestris_NODE_24234_length_817_cov_7,Nsylvestris_NODE_1631_length_4308_cov_119,NA
2593,Nsylvestris_NODE_24252_length_814_cov_50,Nsylvestris_NODE_8570_length_2314_cov_42,NA
2594,Nsylvestris_NODE_24254_length_815_cov_29,Nsylvestris_NODE_9003_length_2250_cov_200,NA
2595,Nsylvestris_NODE_24259_length_815_cov_11,Nsylvestris_NODE_2479_length_3806_cov_22,NA
2596,Nsylvestris_NODE_24263_length_814_cov_205,Nsylvestris_NODE_15982_length_1451_cov_15,NA
2597,Nsylvestris_NODE_24265_length_814_cov_172,Nsylvestris_NODE_9114_length_2234_cov_211,NA
2598,Nsylvestris_NODE_24268_length_814_cov_59,Nsylvestris_NODE_335_length_6535_cov_63,NA
2599,Nsylvestris_NODE_24272_length_814_cov_30,Nsylvestris_NODE_6360_length_2686_cov_119,NA
2600,Nsylvestris_NODE_24276_length_814_cov_22,Nsylvestris_NODE_19038_length_1180_cov_215,NA
2601,Nsylvestris_NODE_24278_length_814_cov_20,Nsylvestris_NODE_8836_length_2274_cov_161,NA
2602,Nsylvestris_NODE_24283_length_813_cov_41,Nsylvestris_NODE_12815_length_1785_cov_51,NA
2603,Nsylvestris_NODE_24285_length_813_cov_27,Nsylvestris_NODE_23257_length_875_cov_200,NA
2604,Nsylvestris_NODE_24290_length_813_cov_14,Nsylvestris_NODE_11011_length_1986_cov_187,NA
2605,Nsylvestris_NODE_24292_length_813_cov_8,Nsylvestris_NODE_19599_length_1135_cov_44,NA
2606,Nsylvestris_NODE_24293_length_813_cov_5,Nsylvestris_NODE_10044_length_2111_cov_8,NA
2607,Nsylvestris_NODE_24305_length_812_cov_23,Nsylvestris_NODE_23378_length_867_cov_209,NA
2608,Nsylvestris_NODE_24308_length_812_cov_12,Nsylvestris_NODE_8359_length_2347_cov_112,NA
2609,Nsylvestris_NODE_24323_length_811_cov_141,Nsylvestris_NODE_1031_length_4896_cov_213,NA
2610,Nsylvestris_NODE_24331_length_811_cov_31,Nsylvestris_NODE_6292_length_2698_cov_12,NA
2611,Nsylvestris_NODE_24333_length_810_cov_242,Nsylvestris_NODE_25258_length_757_cov_37,NA
2612,Nsylvestris_NODE_24343_length_810_cov_19,Nsylvestris_NODE_14475_length_1603_cov_14,NA
2613,Nsylvestris_NODE_24348_length_810_cov_3,Nsylvestris_NODE_16812_length_1371_cov_204,NA
2614,Nsylvestris_NODE_24350_length_809_cov_195,Nsylvestris_NODE_15392_length_1514_cov_10,NA
2615,Nsylvestris_NODE_24362_length_809_cov_31,Nsylvestris_NODE_8537_length_2320_cov_53,NA
2616,Nsylvestris_NODE_24364_length_809_cov_18,Nsylvestris_NODE_22258_length_938_cov_206,NA
2617,Nsylvestris_NODE_24367_length_809_cov_7,Nsylvestris_NODE_1894_length_4121_cov_138,NA
2618,Nsylvestris_NODE_24370_length_808_cov_203,Nsylvestris_NODE_1919_length_4101_cov_107,NA
2619,Nsylvestris_NODE_24382_length_808_cov_17,Nsylvestris_NODE_2714_length_3698_cov_83,NA
2620,Nsylvestris_NODE_24384_length_808_cov_13,Nsylvestris_NODE_891_length_5098_cov_157,NA
2621,Nsylvestris_NODE_24386_length_808_cov_9,Nsylvestris_NODE_430_length_6172_cov_226,NA
2622,Nsylvestris_NODE_24387_length_808_cov_6,Nsylvestris_NODE_2444_length_3820_cov_223,NA
2623,Nsylvestris_NODE_24393_length_807_cov_52,Nsylvestris_NODE_3349_length_3456_cov_52,NA
2624,Nsylvestris_NODE_24394_length_807_cov_28,Nsylvestris_NODE_1990_length_4062_cov_125,NA
2625,Nsylvestris_NODE_24399_length_807_cov_8,Nsylvestris_NODE_3052_length_3567_cov_156,NA
2626,Nsylvestris_NODE_24400_length_807_cov_6,Nsylvestris_NODE_11262_length_1955_cov_223,NA
2627,Nsylvestris_NODE_24416_length_806_cov_16,Nsylvestris_NODE_586_length_5739_cov_225,NA
2628,Nsylvestris_NODE_24419_length_806_cov_8,Nsylvestris_NODE_23323_length_871_cov_190,NA
2629,Nsylvestris_NODE_24422_length_805_cov_223,Nsylvestris_NODE_6935_length_2579_cov_223,NA
2630,Nsylvestris_NODE_24427_length_805_cov_79,Nsylvestris_NODE_18516_length_1223_cov_35,NA
2631,Nsylvestris_NODE_24428_length_805_cov_56,Nsylvestris_NODE_574_length_5764_cov_237,NA
2632,Nsylvestris_NODE_24429_length_805_cov_39,Nsylvestris_NODE_18183_length_1251_cov_221,NA
2633,Nsylvestris_NODE_24432_length_805_cov_27,Nsylvestris_NODE_3162_length_3522_cov_228,NA
2634,Nsylvestris_NODE_24438_length_803_cov_8,Nsylvestris_NODE_3556_length_3380_cov_195,NA
2635,Nsylvestris_NODE_24443_length_804_cov_213,Nsylvestris_NODE_10220_length_2086_cov_122,NA
2636,Nsylvestris_NODE_24449_length_804_cov_52,Nsylvestris_NODE_11465_length_1934_cov_188,NA
2637,Nsylvestris_NODE_24451_length_804_cov_14,Nsylvestris_NODE_21634_length_982_cov_47,NA
2638,Nsylvestris_NODE_24457_length_804_cov_5,Nsylvestris_NODE_7967_length_2410_cov_235,NA
2639,Nsylvestris_NODE_24481_length_802_cov_6,Nsylvestris_NODE_13193_length_1739_cov_223,NA
2640,Nsylvestris_NODE_24482_length_801_cov_229,Nsylvestris_NODE_5684_length_2822_cov_82,NA
2641,Nsylvestris_NODE_24486_length_801_cov_178,Nsylvestris_NODE_4596_length_3075_cov_216,NA
2642,Nsylvestris_NODE_24488_length_801_cov_104,Nsylvestris_NODE_8065_length_2392_cov_147,NA
2643,Nsylvestris_NODE_24491_length_801_cov_68,Nsylvestris_NODE_4720_length_3040_cov_107,NA
2644,Nsylvestris_NODE_24495_length_801_cov_32,Nsylvestris_NODE_4580_length_3078_cov_215,NA
2645,Nsylvestris_NODE_24497_length_801_cov_26,Nsylvestris_NODE_15030_length_1547_cov_228,NA
2646,Nsylvestris_NODE_24500_length_801_cov_15,Nsylvestris_NODE_23464_length_862_cov_107,NA
2647,Nsylvestris_NODE_24506_length_800_cov_192,Nsylvestris_NODE_3473_length_3409_cov_212,NA
2648,Nsylvestris_NODE_24510_length_800_cov_62,Nsylvestris_NODE_4184_length_3180_cov_217,NA
2649,Nsylvestris_NODE_24514_length_800_cov_13,Nsylvestris_NODE_13941_length_1657_cov_227,NA
2650,Nsylvestris_NODE_24516_length_800_cov_11,Nsylvestris_NODE_15123_length_1537_cov_182,NA
2651,Nsylvestris_NODE_24523_length_799_cov_117,Nsylvestris_NODE_12992_length_1764_cov_198,NA
2652,Nsylvestris_NODE_24525_length_799_cov_102,Nsylvestris_NODE_7063_length_2560_cov_127,NA
2653,Nsylvestris_NODE_24527_length_799_cov_69,Nsylvestris_NODE_8556_length_2316_cov_73,NA
2654,Nsylvestris_NODE_24528_length_799_cov_69,Nsylvestris_NODE_24168_length_821_cov_224,NA
2655,Nsylvestris_NODE_24537_length_799_cov_13,Nsylvestris_NODE_13992_length_1650_cov_174,NA
2656,Nsylvestris_NODE_24541_length_799_cov_6,Nsylvestris_NODE_822_length_5208_cov_194,NA
2657,Nsylvestris_NODE_24544_length_798_cov_155,Nsylvestris_NODE_13772_length_1676_cov_212,NA
2658,Nsylvestris_NODE_24551_length_798_cov_39,Nsylvestris_NODE_14907_length_1559_cov_196,NA
2659,Nsylvestris_NODE_24561_length_798_cov_10,Nsylvestris_NODE_461_length_6060_cov_199,NA
2660,Nsylvestris_NODE_24568_length_797_cov_166,Nsylvestris_NODE_8405_length_2339_cov_199,NA
2661,Nsylvestris_NODE_24574_length_797_cov_18,Nsylvestris_NODE_12906_length_1774_cov_144,NA
2662,Nsylvestris_NODE_24578_length_797_cov_8,Nsylvestris_NODE_129_length_8056_cov_38,NA
2663,Nsylvestris_NODE_24581_length_796_cov_184,Nsylvestris_NODE_6426_length_2673_cov_208,NA
2664,Nsylvestris_NODE_24594_length_796_cov_8,Nsylvestris_NODE_23947_length_835_cov_201,NA
2665,Nsylvestris_NODE_24598_length_795_cov_210,Nsylvestris_NODE_17414_length_1321_cov_210,NA
2666,Nsylvestris_NODE_24600_length_795_cov_167,Nsylvestris_NODE_1579_length_4344_cov_226,NA
2667,Nsylvestris_NODE_24604_length_795_cov_12,Nsylvestris_NODE_12067_length_1861_cov_209,NA
2668,Nsylvestris_NODE_24608_length_794_cov_216,Nsylvestris_NODE_15445_length_1507_cov_218,NA
2669,Nsylvestris_NODE_24615_length_794_cov_22,Nsylvestris_NODE_21332_length_1004_cov_124,NA
2670,Nsylvestris_NODE_24630_length_793_cov_17,Nsylvestris_NODE_21022_length_1026_cov_206,NA
2671,Nsylvestris_NODE_24639_length_792_cov_77,Nsylvestris_NODE_3894_length_3270_cov_145,NA
2672,Nsylvestris_NODE_24662_length_791_cov_32,Nsylvestris_NODE_3155_length_3525_cov_59,NA
2673,Nsylvestris_NODE_24667_length_791_cov_15,Nsylvestris_NODE_441_length_6140_cov_71,NA
2674,Nsylvestris_NODE_24670_length_791_cov_5,Nsylvestris_NODE_29393_length_567_cov_159,NA
2675,Nsylvestris_NODE_24671_length_790_cov_229,Nsylvestris_NODE_724_length_5405_cov_32,NA
2676,Nsylvestris_NODE_24673_length_790_cov_215,Nsylvestris_NODE_5667_length_2824_cov_46,NA
2677,Nsylvestris_NODE_24676_length_790_cov_61,Nsylvestris_NODE_21879_length_963_cov_199,NA
2678,Nsylvestris_NODE_24680_length_790_cov_16,Nsylvestris_NODE_4417_length_3118_cov_194,NA
2679,Nsylvestris_NODE_24686_length_790_cov_4,Nsylvestris_NODE_2245_length_3915_cov_181,NA
2680,Nsylvestris_NODE_24699_length_789_cov_16,Nsylvestris_NODE_1897_length_4117_cov_95,NA
2681,Nsylvestris_NODE_24719_length_788_cov_14,Nsylvestris_NODE_1193_length_4708_cov_104,NA
2682,Nsylvestris_NODE_24724_length_788_cov_5,Nsylvestris_NODE_89_length_8609_cov_78,NA
2683,Nsylvestris_NODE_24726_length_787_cov_139,Nsylvestris_NODE_713_length_5408_cov_40,NA
2684,Nsylvestris_NODE_24731_length_787_cov_18,Nsylvestris_NODE_19603_length_1135_cov_14,NA
2685,Nsylvestris_NODE_24736_length_786_cov_220,Nsylvestris_NODE_1560_length_4354_cov_201,NA
2686,Nsylvestris_NODE_24737_length_786_cov_199,Nsylvestris_NODE_16683_length_1382_cov_202,NA
2687,Nsylvestris_NODE_24738_length_786_cov_197,Nsylvestris_NODE_22198_length_942_cov_54,NA
2688,Nsylvestris_NODE_24751_length_786_cov_13,Nsylvestris_NODE_4686_length_3045_cov_159,NA
2689,Nsylvestris_NODE_24753_length_786_cov_7,Nsylvestris_NODE_18430_length_1229_cov_217,NA
2690,Nsylvestris_NODE_24759_length_785_cov_222,Nsylvestris_NODE_17008_length_1357_cov_55,NA
2691,Nsylvestris_NODE_24760_length_785_cov_208,Nsylvestris_NODE_10356_length_2068_cov_190,NA
2692,Nsylvestris_NODE_24768_length_785_cov_9,Nsylvestris_NODE_13926_length_1659_cov_197,NA
2693,Nsylvestris_NODE_24769_length_785_cov_8,Nsylvestris_NODE_25255_length_757_cov_80,NA
2694,Nsylvestris_NODE_24772_length_784_cov_200,Nsylvestris_NODE_25474_length_745_cov_133,NA
2695,Nsylvestris_NODE_24773_length_784_cov_195,Nsylvestris_NODE_5873_length_2789_cov_39,NA
2696,Nsylvestris_NODE_24774_length_784_cov_137,Nsylvestris_NODE_2538_length_3776_cov_43,NA
2697,Nsylvestris_NODE_24777_length_784_cov_73,Nsylvestris_NODE_11516_length_1928_cov_224,NA
2698,Nsylvestris_NODE_24784_length_784_cov_20,Nsylvestris_NODE_15398_length_1512_cov_214,NA
2699,Nsylvestris_NODE_24791_length_784_cov_7,Nsylvestris_NODE_1452_length_4447_cov_220,NA
2700,Nsylvestris_NODE_24792_length_784_cov_4,Nsylvestris_NODE_2084_length_4003_cov_207,NA
2701,Nsylvestris_NODE_24798_length_783_cov_141,Nsylvestris_NODE_16175_length_1432_cov_73,NA
2702,Nsylvestris_NODE_24801_length_783_cov_93,Nsylvestris_NODE_14343_length_1615_cov_201,NA
2703,Nsylvestris_NODE_24808_length_783_cov_23,Nsylvestris_NODE_677_length_5498_cov_139,NA
2704,Nsylvestris_NODE_24814_length_783_cov_4,Nsylvestris_NODE_67_length_9106_cov_194,NA
2705,Nsylvestris_NODE_24816_length_783_cov_3,Nsylvestris_NODE_24404_length_806_cov_179,NA
2706,Nsylvestris_NODE_24821_length_780_cov_21,Nsylvestris_NODE_5753_length_2810_cov_78,NA
2707,Nsylvestris_NODE_24823_length_782_cov_17,Nsylvestris_NODE_213_length_7267_cov_92,NA
2708,Nsylvestris_NODE_24824_length_782_cov_12,Nsylvestris_NODE_7574_length_2473_cov_152,NA
2709,Nsylvestris_NODE_24827_length_782_cov_7,Nsylvestris_NODE_9976_length_2119_cov_16,NA
2710,Nsylvestris_NODE_24829_length_782_cov_6,Nsylvestris_NODE_16894_length_1365_cov_176,NA
2711,Nsylvestris_NODE_24832_length_781_cov_169,Nsylvestris_NODE_19406_length_1151_cov_221,NA
2712,Nsylvestris_NODE_24834_length_781_cov_94,Nsylvestris_NODE_6333_length_2692_cov_161,NA
2713,Nsylvestris_NODE_24836_length_781_cov_38,Nsylvestris_NODE_17716_length_1293_cov_39,NA
2714,Nsylvestris_NODE_24837_length_781_cov_38,Nsylvestris_NODE_9247_length_2216_cov_39,NA
2715,Nsylvestris_NODE_24839_length_781_cov_35,Nsylvestris_NODE_275_length_6832_cov_69,NA
2716,Nsylvestris_NODE_24841_length_781_cov_21,Nsylvestris_NODE_16426_length_1406_cov_148,NA
2717,Nsylvestris_NODE_24843_length_781_cov_16,Nsylvestris_NODE_304_length_6709_cov_224,NA
2718,Nsylvestris_NODE_24846_length_779_cov_11,Nsylvestris_NODE_783_length_5263_cov_121,NA
2719,Nsylvestris_NODE_24859_length_780_cov_24,Nsylvestris_NODE_23672_length_850_cov_69,NA
2720,Nsylvestris_NODE_24870_length_779_cov_13,Nsylvestris_NODE_3933_length_3257_cov_191,NA
2721,Nsylvestris_NODE_24872_length_779_cov_9,Nsylvestris_NODE_21735_length_975_cov_51,NA
2722,Nsylvestris_NODE_24878_length_778_cov_239,Nsylvestris_NODE_12453_length_1821_cov_157,NA
2723,Nsylvestris_NODE_24885_length_778_cov_37,Nsylvestris_NODE_3909_length_3265_cov_105,NA
2724,Nsylvestris_NODE_24893_length_777_cov_225,Nsylvestris_NODE_20494_length_1065_cov_22,NA
2725,Nsylvestris_NODE_24898_length_777_cov_9,Nsylvestris_NODE_4409_length_3122_cov_20,NA
2726,Nsylvestris_NODE_24906_length_776_cov_95,Nsylvestris_NODE_2967_length_3599_cov_46,NA
2727,Nsylvestris_NODE_24913_length_776_cov_11,Nsylvestris_NODE_12855_length_1780_cov_222,NA
2728,Nsylvestris_NODE_24917_length_775_cov_253,Nsylvestris_NODE_4377_length_3132_cov_114,NA
2729,Nsylvestris_NODE_24922_length_775_cov_143,Nsylvestris_NODE_10215_length_2087_cov_15,NA
2730,Nsylvestris_NODE_24926_length_775_cov_45,Nsylvestris_NODE_4008_length_3231_cov_164,NA
2731,Nsylvestris_NODE_24932_length_775_cov_17,Nsylvestris_NODE_14315_length_1619_cov_170,NA
2732,Nsylvestris_NODE_24933_length_775_cov_14,Nsylvestris_NODE_923_length_5059_cov_127,NA
2733,Nsylvestris_NODE_24935_length_775_cov_14,Nsylvestris_NODE_2976_length_3596_cov_216,NA
2734,Nsylvestris_NODE_24936_length_775_cov_10,Nsylvestris_NODE_3337_length_3460_cov_237,NA
2735,Nsylvestris_NODE_24938_length_775_cov_9,Nsylvestris_NODE_2002_length_4055_cov_210,NA
2736,Nsylvestris_NODE_24939_length_775_cov_7,Nsylvestris_NODE_18859_length_1196_cov_186,NA
2737,Nsylvestris_NODE_24947_length_774_cov_46,Nsylvestris_NODE_10770_length_2017_cov_99,NA
2738,Nsylvestris_NODE_24953_length_774_cov_14,Nsylvestris_NODE_21646_length_981_cov_206,NA
2739,Nsylvestris_NODE_24956_length_774_cov_8,Nsylvestris_NODE_13536_length_1702_cov_212,NA
2740,Nsylvestris_NODE_24957_length_774_cov_6,Nsylvestris_NODE_5290_length_2908_cov_25,NA
2741,Nsylvestris_NODE_24960_length_773_cov_206,Nsylvestris_NODE_26533_length_694_cov_196,NA
2742,Nsylvestris_NODE_24964_length_773_cov_135,Nsylvestris_NODE_25057_length_768_cov_167,NA
2743,Nsylvestris_NODE_24976_length_773_cov_6,Nsylvestris_NODE_26227_length_708_cov_210,NA
2744,Nsylvestris_NODE_24984_length_772_cov_33,Nsylvestris_NODE_14824_length_1567_cov_153,NA
2745,Nsylvestris_NODE_24987_length_772_cov_19,Nsylvestris_NODE_22869_length_899_cov_29,NA
2746,Nsylvestris_NODE_24993_length_772_cov_13,Nsylvestris_NODE_3636_length_3354_cov_188,NA
2747,Nsylvestris_NODE_24995_length_772_cov_9,Nsylvestris_NODE_23717_length_847_cov_221,NA
2748,Nsylvestris_NODE_25005_length_771_cov_30,Nsylvestris_NODE_24041_length_829_cov_218,NA
2749,Nsylvestris_NODE_25010_length_771_cov_11,Nsylvestris_NODE_31112_length_444_cov_34,NA
2750,Nsylvestris_NODE_25012_length_771_cov_8,Nsylvestris_NODE_23999_length_832_cov_38,NA
2751,Nsylvestris_NODE_25017_length_770_cov_200,Nsylvestris_NODE_3721_length_3328_cov_201,NA
2752,Nsylvestris_NODE_25018_length_770_cov_193,Nsylvestris_NODE_21023_length_1026_cov_203,NA
2753,Nsylvestris_NODE_25019_length_770_cov_41,Nsylvestris_NODE_6721_length_2618_cov_119,NA
2754,Nsylvestris_NODE_25025_length_770_cov_12,Nsylvestris_NODE_113_length_8253_cov_73,NA
2755,Nsylvestris_NODE_25026_length_770_cov_9,Nsylvestris_NODE_6450_length_2670_cov_102,NA
2756,Nsylvestris_NODE_25028_length_770_cov_9,Nsylvestris_NODE_18143_length_1255_cov_15,NA
2757,Nsylvestris_NODE_25036_length_770_cov_4,Nsylvestris_NODE_1515_length_4387_cov_151,NA
2758,Nsylvestris_NODE_25044_length_769_cov_50,Nsylvestris_NODE_32595_length_368_cov_3,NA
2759,Nsylvestris_NODE_25045_length_769_cov_47,Nsylvestris_NODE_116_length_8164_cov_94,NA
2760,Nsylvestris_NODE_25065_length_768_cov_17,Nsylvestris_NODE_23477_length_861_cov_138,NA
2761,Nsylvestris_NODE_25067_length_768_cov_6,Nsylvestris_NODE_20034_length_1099_cov_171,NA
2762,Nsylvestris_NODE_25075_length_767_cov_26,Nsylvestris_NODE_17656_length_1298_cov_12,NA
2763,Nsylvestris_NODE_25083_length_765_cov_17,Nsylvestris_NODE_12639_length_1801_cov_165,NA
